Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port,Optimized_Priority
KM LAWIT,VOY_11_2025,7,KARIMUN JAWA,2025-05-31 16:00:00,25.0,SEMARANG,0.3667642475858558
KM LAWIT,VOY_11_2025,8,KUPANG,2025-06-13 09:00:00,4.0,ROTE,0.17015987759263285
KM LAWIT,VOY_11_2025,8,SEMARANG,2025-06-01 23:00:00,5.0,SAMPIT,0.5608424232690044
KM LAWIT,VOY_11_2025,9,ROTE,2025-06-13 18:00:00,2.0,KUPANG,0.808685817119454
KM LAWIT,VOY_11_2025,9,SAMPIT,2025-06-03 13:00:00,20.0,SURABAYA,0.05893950772858212
KM LAWIT,VOY_11_2025,10,KUPANG,2025-06-14 01:00:00,4.0,KALABAHI,0.16487225756150065
KM LAWIT,VOY_11_2025,10,SURABAYA,2025-06-05 13:00:00,2.0,KUMAI,0.22668440442495003
KM LAWIT,VOY_11_2025,11,KALABAHI,2025-06-14 18:00:00,2.0,ENDE,0.0
KM LAWIT,VOY_11_2025,11,KUMAI,2025-06-06 19:00:00,0.0,,0.17828689856734956
KM LAWIT,VOY_11_2025,12,ENDE,2025-06-15 15:00:00,2.0,WAINGAPU,0.7676405149108507
KM LAWIT,VOY_11_2025,13,WAINGAPU,2025-06-16 03:00:00,3.0,BIMA,0.8510643144474952
KM LAWIT,VOY_11_2025,14,BIMA,2025-06-16 21:00:00,2.0,BENOA,0.22509493137010206
KM LAWIT,VOY_11_2025,15,BENOA,2025-06-17 21:00:00,3.0,SURABAYA,0.13353303953237472
KM LAWIT,VOY_11_2025,16,SURABAYA,2025-06-19 06:00:00,3.0,KUMAI,0.24930815175367593
KM LAWIT,VOY_11_2025,17,KUMAI,2025-06-20 14:00:00,0.0,KUMAI,0.7913344304937462
KM LAWIT,VOY_12_2025,1,KUMAI,2025-06-20 14:00:00,2.0,SURABAYA,0.7473200422389352
KM LAWIT,VOY_12_2025,2,SURABAYA,2025-06-21 20:00:00,5.0,SAMPIT,0.34795883030990304
KM LAWIT,VOY_12_2025,3,SAMPIT,2025-06-23 06:00:00,19.0,SEMARANG,0.8336839177999045
KM LAWIT,VOY_12_2025,4,SEMARANG,2025-06-25 09:00:00,2.0,KUMAI,0.971732219815858
KM LAWIT,VOY_12_2025,5,KUMAI,2025-06-26 12:00:00,2.0,SEMARANG,0.846706088271069
KM LAWIT,VOY_12_2025,6,SEMARANG,2025-06-27 15:00:00,6.0,KARIMUN JAWA,0.6078274594747921
KM LAWIT,VOY_12_2025,7,KARIMUN JAWA,2025-06-28 04:00:00,37.0,SEMARANG,0.8475262777541515
KM LAWIT,VOY_12_2025,8,SEMARANG,2025-06-29 23:00:00,4.0,SAMPIT,0.38295683834597094
KM LAWIT,VOY_12_2025,9,SAMPIT,2025-07-01 13:00:00,19.0,SURABAYA,0.7782928919361373
KM LAWIT,VOY_12_2025,10,SURABAYA,2025-07-03 12:00:00,2.0,KUMAI,0.9396293300578534
KM LAWIT,VOY_12_2025,11,KUMAI,2025-07-04 18:00:00,0.0,,0.6632172593348021
KM NGGAPULU,VOY_10_2025,1,TANJUNG PRIOK,2025-05-29 03:00:00,15.0,SURABAYA,0.5106240095272798
KM NGGAPULU,VOY_10_2025,2,SURABAYA,2025-05-30 17:00:00,4.0,MAKASSAR,0.5511412775400935
KM NGGAPULU,VOY_10_2025,3,MAKASSAR,2025-06-01 04:00:00,3.0,BAU-BAU,0.22783976472718787
KM NGGAPULU,VOY_10_2025,4,BAU-BAU,2025-06-01 22:00:00,2.0,NAMLEA,0.3969994222700406
KM NGGAPULU,VOY_10_2025,5,NAMLEA,2025-06-03 01:00:00,2.0,AMBON,0.600982576512039
KM NGGAPULU,VOY_10_2025,6,AMBON,2025-06-03 09:00:00,4.0,TERNATE,0.39164606735568985
KM NGGAPULU,VOY_10_2025,7,TERNATE,2025-06-04 10:00:00,2.0,JAILOLO,0.4739810311610224
KM NGGAPULU,VOY_10_2025,8,JAILOLO,2025-06-04 14:00:00,2.0,BITUNG,0.5474321711173081
KM NGGAPULU,VOY_10_2025,9,BITUNG,2025-06-05 03:00:00,10.0,JAILOLO,0.05230403060865105
KM NGGAPULU,VOY_10_2025,10,JAILOLO,2025-06-05 23:00:00,2.0,TERNATE,0.8887665656089132
KM NGGAPULU,VOY_10_2025,11,TERNATE,2025-06-06 03:00:00,2.0,AMBON,0.0
KM NGGAPULU,VOY_10_2025,12,AMBON,2025-06-07 02:00:00,3.0,NAMLEA,0.811068015487156
KM NGGAPULU,VOY_10_2025,13,NAMLEA,2025-06-07 10:00:00,2.0,BAU-BAU,0.6824020453820516
KM NGGAPULU,VOY_10_2025,14,BAU-BAU,2025-06-08 13:00:00,2.0,MAKASSAR,0.3833688755955773
KM NGGAPULU,VOY_10_2025,15,MAKASSAR,2025-06-09 06:00:00,3.0,SURABAYA,0.7048007327508674
KM NGGAPULU,VOY_10_2025,16,SURABAYA,2025-06-10 15:00:00,3.0,TANJUNG PRIOK,0.4921372461890551
KM NGGAPULU,VOY_10_2025,17,TANJUNG PRIOK,2025-06-11 19:00:00,0.0,,0.5529976480627786
KM NGGAPULU,VOY_11_2025,1,TANJUNG PRIOK,2025-06-11 19:00:00,15.0,SURABAYA,0.6280264148124588
KM NGGAPULU,VOY_11_2025,2,SURABAYA,2025-06-13 13:00:00,4.0,MAKASSAR,0.9368079994970115
KM NGGAPULU,VOY_11_2025,3,MAKASSAR,2025-06-14 22:00:00,4.0,BAU-BAU,0.4373254679385684
KM NGGAPULU,VOY_11_2025,4,BAU-BAU,2025-06-15 16:00:00,2.0,NAMLEA,0.2989600390732314
KM NGGAPULU,VOY_11_2025,5,NAMLEA,2025-06-16 17:00:00,2.0,AMBON,0.7138036671300892
KM NGGAPULU,VOY_11_2025,6,AMBON,2025-06-17 01:00:00,4.0,TERNATE,0.4233196459155065
KM NGGAPULU,VOY_11_2025,7,TERNATE,2025-06-18 01:00:00,2.0,JAILOLO,0.06510730253032831
KM NGGAPULU,VOY_11_2025,8,JAILOLO,2025-06-18 05:00:00,2.0,BITUNG,0.38569481081686485
KM NGGAPULU,VOY_11_2025,9,BITUNG,2025-06-18 16:00:00,11.0,JAILOLO,0.49065612495402755
KM NGGAPULU,VOY_11_2025,10,JAILOLO,2025-06-19 13:00:00,2.0,TERNATE,0.12691890752862137
KM NGGAPULU,VOY_11_2025,11,TERNATE,2025-06-19 17:00:00,2.0,AMBON,0.33332846546544703
KM NGGAPULU,VOY_11_2025,12,AMBON,2025-06-20 15:00:00,3.0,NAMLEA,0.6051391503401404
KM NGGAPULU,VOY_11_2025,13,NAMLEA,2025-06-20 23:00:00,2.0,BAU-BAU,0.11146816768108936
KM NGGAPULU,VOY_11_2025,14,BAU-BAU,2025-06-21 23:00:00,2.0,MAKASSAR,0.24220467591473102
KM NGGAPULU,VOY_11_2025,15,MAKASSAR,2025-06-22 17:00:00,3.0,SURABAYA,0.2781122237270037
KM NGGAPULU,VOY_11_2025,16,SURABAYA,2025-06-24 00:00:00,3.0,TANJUNG PRIOK,0.46134626688933167
KM NGGAPULU,VOY_11_2025,17,TANJUNG PRIOK,2025-06-25 05:00:00,0.0,,0.32555743660921577
KM PANGRANGO,VOY_12_2025,1,AMBON,2025-06-05 12:00:00,29.0,BANDA,0.5994018794091964
KM PANGRANGO,VOY_12_2025,2,BANDA,2025-06-07 07:00:00,33.0,AMBON,0.29677465378661416
KM PANGRANGO,VOY_12_2025,3,AMBON,2025-06-09 06:00:00,14.0,NAMROLE,0.8053445441000399
KM PANGRANGO,VOY_12_2025,4,NAMROLE,2025-06-10 07:00:00,2.0,AMBON,0.3271066210710664
KM PANGRANGO,VOY_12_2025,5,AMBON,2025-06-10 20:00:00,4.0,BANDA,0.09459578671222166
KM PANGRANGO,VOY_12_2025,6,BANDA,2025-06-11 14:00:00,2.0,SAUMLAKI,0.12237195977760307
KM PANGRANGO,VOY_12_2025,7,SAUMLAKI,2025-06-12 21:00:00,4.0,BANDA,0.1695198694169267
KM PANGRANGO,VOY_12_2025,8,BANDA,2025-06-14 06:00:00,2.0,AMBON,0.38722952178798475
KM PANGRANGO,VOY_12_2025,9,AMBON,2025-06-14 22:00:00,19.0,BANDA,0.2734683433413199
KM PANGRANGO,VOY_12_2025,10,BANDA,2025-06-16 07:00:00,2.0,SAUMLAKI,0.7966392629505206
KM PANGRANGO,VOY_12_2025,11,SAUMLAKI,2025-06-17 14:00:00,4.0,BANDA,0.40612562647250977
KM PANGRANGO,VOY_12_2025,12,BANDA,2025-06-18 23:00:00,2.0,AMBON,0.4460643985078499
KM PANGRANGO,VOY_12_2025,13,AMBON,2025-06-19 15:00:00,0.0,,0.4894553717821132
KM PANGRANGO,VOY_13_2025,1,AMBON,2025-06-19 15:00:00,26.0,BANDA,0.35621451121480807
KM PANGRANGO,VOY_13_2025,2,BANDA,2025-06-21 07:00:00,33.0,AMBON,0.674366780380535
KM PANGRANGO,VOY_13_2025,3,AMBON,2025-06-23 06:00:00,14.0,NAMROLE,0.43002729986430843
KM PANGRANGO,VOY_13_2025,4,NAMROLE,2025-06-24 07:00:00,2.0,AMBON,0.7478591150593978
KM PANGRANGO,VOY_13_2025,5,AMBON,2025-06-24 20:00:00,4.0,BANDA,0.3452950695931887
KM PANGRANGO,VOY_13_2025,6,BANDA,2025-06-25 14:00:00,2.0,SAUMLAKI,0.3132429571245875
KM PANGRANGO,VOY_13_2025,7,SAUMLAKI,2025-06-26 21:00:00,4.0,BANDA,0.5499009205267846
KM PANGRANGO,VOY_13_2025,8,BANDA,2025-06-28 06:00:00,2.0,AMBON,0.4377719016887414
KM PANGRANGO,VOY_13_2025,9,AMBON,2025-06-28 22:00:00,19.0,BANDA,0.6138084264204726
KM PANGRANGO,VOY_13_2025,10,BANDA,2025-06-30 07:00:00,2.0,SAUMLAKI,0.6332607940963023
KM PANGRANGO,VOY_13_2025,11,SAUMLAKI,2025-07-01 14:00:00,4.0,BANDA,0.09756681240776302
KM PANGRANGO,VOY_13_2025,12,BANDA,2025-07-02 23:00:00,2.0,AMBON,0.45659337575790293
KM PANGRANGO,VOY_13_2025,13,AMBON,2025-07-03 15:00:00,0.0,,0.6946501807692991
KM SANGIANG,VOY_11_2025,1,SEMARANG,2025-05-26 08:00:00,614.0,AMBON,0.7303820984110814
KM SANGIANG,VOY_11_2025,2,AMBON,2025-06-26 15:00:00,12.0,NAMLEA,0.1370475715747009
KM SANGIANG,VOY_11_2025,3,NAMLEA,2025-06-27 14:00:00,3.0,SANANA,0.996882144404398
KM SANGIANG,VOY_11_2025,4,SANANA,2025-06-28 06:00:00,2.0,BACAN,0.454015132260667
KM SANGIANG,VOY_11_2025,5,BACAN,2025-06-29 02:00:00,2.0,TERNATE,1.0
KM SANGIANG,VOY_11_2025,6,TERNATE,2025-06-29 14:00:00,2.0,BITUNG,0.14435797141683082
KM SANGIANG,VOY_11_2025,7,BITUNG,2025-06-30 09:00:00,0.0,,0.31696405568415525
KM TIDAR,VOY_12_2025,1,KIJANG,2025-06-05 23:00:00,3.0,TANJUNG PRIOK,0.37702845313932254
KM TIDAR,VOY_12_2025,2,TANJUNG PRIOK,2025-06-07 12:00:00,6.0,SURABAYA,0.2222141541952683
KM TIDAR,VOY_12_2025,3,SURABAYA,2025-06-08 23:00:00,3.0,MAKASSAR,0.3920491210125563
KM TIDAR,VOY_12_2025,4,MAKASSAR,2025-06-10 09:00:00,3.0,BAU-BAU,0.7095009821893505
KM TIDAR,VOY_12_2025,5,BAU-BAU,2025-06-11 04:00:00,2.0,MAUMERE,0.8455637945456939
KM TIDAR,VOY_12_2025,6,MAUMERE,2025-06-11 20:00:00,2.0,LARANTUKA,0.43397763963589675
KM TIDAR,VOY_12_2025,7,LARANTUKA,2025-06-12 04:00:00,1.0,LEWOLEBA,0.28330166399302825
KM TIDAR,VOY_12_2025,8,LEWOLEBA,2025-06-12 07:00:00,1.0,KUPANG,0.1662504840977607
KM TIDAR,VOY_12_2025,9,KUPANG,2025-06-12 16:00:00,4.0,LEWOLEBA,0.1859014559726613
KM TIDAR,VOY_12_2025,10,LEWOLEBA,2025-06-13 04:00:00,1.0,LARANTUKA,0.5682591000948025
KM TIDAR,VOY_12_2025,11,LARANTUKA,2025-06-13 08:00:00,2.0,MAUMERE,0.10874736991541747
KM TIDAR,VOY_12_2025,12,MAUMERE,2025-06-13 16:00:00,2.0,BAU-BAU,0.6005768370088591
KM TIDAR,VOY_12_2025,13,BAU-BAU,2025-06-14 07:00:00,2.0,MAKASSAR,0.3350105622740165
KM TIDAR,VOY_12_2025,14,MAKASSAR,2025-06-15 02:00:00,4.0,SURABAYA,0.05064377234641462
KM TIDAR,VOY_12_2025,15,SURABAYA,2025-06-16 12:00:00,2.0,TANJUNG PRIOK,0.0359659921282213
KM TIDAR,VOY_12_2025,16,TANJUNG PRIOK,2025-06-17 19:00:00,2.0,KIJANG,0.3730671876636754
KM TIDAR,VOY_12_2025,17,KIJANG,2025-06-19 07:00:00,0.0,,0.32527755220786114
KM TIDAR,VOY_13_2025,1,KIJANG,2025-06-19 07:00:00,10.0,TANJUNG PRIOK,0.2968245028464361
KM TIDAR,VOY_13_2025,2,TANJUNG PRIOK,2025-06-21 03:00:00,9.0,SURABAYA,0.5410600379464268
KM TIDAR,VOY_13_2025,3,SURABAYA,2025-06-22 17:00:00,3.0,MAKASSAR,0.7225964959584588
KM TIDAR,VOY_13_2025,4,MAKASSAR,2025-06-24 03:00:00,3.0,BAU-BAU,0.48441791452736993
KM TIDAR,VOY_13_2025,5,BAU-BAU,2025-06-24 22:00:00,2.0,MAUMERE,0.6733511894477252
KM TIDAR,VOY_13_2025,6,MAUMERE,2025-06-25 14:00:00,2.0,LARANTUKA,0.6080651466283234
KM TIDAR,VOY_13_2025,7,LARANTUKA,2025-06-25 23:00:00,2.0,LEWOLEBA,0.6213342323785287
KM TIDAR,VOY_13_2025,8,LEWOLEBA,2025-06-26 04:00:00,2.0,KUPANG,0.6088018583281593
KM TIDAR,VOY_13_2025,9,KUPANG,2025-06-26 14:00:00,5.0,LEWOLEBA,0.28675600852546645
KM TIDAR,VOY_13_2025,10,LEWOLEBA,2025-06-27 03:00:00,1.0,LARANTUKA,0.17361099218258721
KM TIDAR,VOY_13_2025,11,LARANTUKA,2025-06-27 07:00:00,2.0,MAUMERE,0.4758727544116752
KM TIDAR,VOY_13_2025,12,MAUMERE,2025-06-27 15:00:00,2.0,BAU-BAU,0.47899881249481435
KM TIDAR,VOY_13_2025,13,BAU-BAU,2025-06-28 06:00:00,2.0,MAKASSAR,0.10782918625909454
KM TIDAR,VOY_13_2025,14,MAKASSAR,2025-06-29 01:00:00,4.0,SURABAYA,0.5948823469263546
KM TIDAR,VOY_13_2025,15,SURABAYA,2025-06-30 12:00:00,2.0,TANJUNG PRIOK,0.6043006970824039
KM TIDAR,VOY_13_2025,16,TANJUNG PRIOK,2025-07-01 19:00:00,2.0,KIJANG,0.3782536653706283
KM TIDAR,VOY_13_2025,17,KIJANG,2025-07-03 07:00:00,0.0,,0.3379027487685693
KM WILIS,VOY_12_2025,1,BATULICIN,2025-06-03 15:00:00,27.0,MAKASSAR,0.13297538297388026
KM WILIS,VOY_12_2025,2,MAKASSAR,2025-06-06 00:00:00,8.0,LABUAN BAJO,0.5913254173096766
KM WILIS,VOY_12_2025,3,LABUAN BAJO,2025-06-07 08:00:00,1.0,BIMA,0.13210359721497522
KM WILIS,VOY_12_2025,4,BIMA,2025-06-07 18:00:00,1.0,WAIKELO,0.6884850830706324
KM WILIS,VOY_12_2025,5,WAIKELO,2025-06-08 06:00:00,1.0,WAINGAPU,0.13430714530065146
KM WILIS,VOY_12_2025,6,WAINGAPU,2025-06-08 16:00:00,4.0,ENDE,0.2873547257680129
KM WILIS,VOY_12_2025,7,ENDE,2025-06-09 07:00:00,2.0,KUPANG,0.6934575172701247
KM WILIS,VOY_12_2025,8,KUPANG,2025-06-10 01:00:00,8.0,KALABAHI,0.270641058940556
KM WILIS,VOY_12_2025,9,KALABAHI,2025-06-11 02:00:00,12.0,KUPANG,0.5234978720028349
KM WILIS,VOY_12_2025,10,KUPANG,2025-06-12 06:00:00,8.0,ENDE,0.743786351125459
KM WILIS,VOY_12_2025,11,ENDE,2025-06-13 06:00:00,2.0,WAINGAPU,0.667402644577326
KM WILIS,VOY_12_2025,12,WAINGAPU,2025-06-13 19:00:00,2.0,WAIKELO,0.792499613860047
KM WILIS,VOY_12_2025,13,WAIKELO,2025-06-14 06:00:00,1.0,BIMA,0.23696986067748285
KM WILIS,VOY_12_2025,14,BIMA,2025-06-14 18:00:00,2.0,LABUAN BAJO,0.4204889907602326
KM WILIS,VOY_12_2025,15,LABUAN BAJO,2025-06-15 05:00:00,1.0,MAKASSAR,0.902724785441195
KM WILIS,VOY_12_2025,16,MAKASSAR,2025-06-16 06:00:00,3.0,BATULICIN,0.6251376566819443
KM WILIS,VOY_12_2025,17,BATULICIN,2025-06-17 15:00:00,0.0,,0.07019384845261824
KM WILIS,VOY_13_2025,1,BATULICIN,2025-06-17 15:00:00,29.0,MAKASSAR,0.5122301390571872
KM WILIS,VOY_13_2025,2,MAKASSAR,2025-06-20 02:00:00,6.0,LABUAN BAJO,0.9503302861235823
KM WILIS,VOY_13_2025,3,LABUAN BAJO,2025-06-21 08:00:00,1.0,BIMA,0.6862055843473878
KM WILIS,VOY_13_2025,4,BIMA,2025-06-21 18:00:00,1.0,WAIKELO,0.4405808457864857
KM WILIS,VOY_13_2025,5,WAIKELO,2025-06-22 06:00:00,1.0,WAINGAPU,0.26957200787590707
KM WILIS,VOY_13_2025,6,WAINGAPU,2025-06-22 16:00:00,4.0,ENDE,0.31378477239599734
KM WILIS,VOY_13_2025,7,ENDE,2025-06-23 07:00:00,2.0,KUPANG,0.6636379717117185
KM WILIS,VOY_13_2025,8,KUPANG,2025-06-24 01:00:00,8.0,KALABAHI,1.0
KM WILIS,VOY_13_2025,9,KALABAHI,2025-06-25 02:00:00,12.0,KUPANG,0.5720091165586103
KM WILIS,VOY_13_2025,10,KUPANG,2025-06-26 06:00:00,8.0,ENDE,0.6983068990920709
KM WILIS,VOY_13_2025,11,ENDE,2025-06-27 06:00:00,2.0,WAINGAPU,0.598228112374771
KM WILIS,VOY_13_2025,12,WAINGAPU,2025-06-27 19:00:00,2.0,WAIKELO,0.1935505436995973
KM WILIS,VOY_13_2025,13,WAIKELO,2025-06-28 06:00:00,1.0,BIMA,0.4723192058536658
