Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port,Optimized_Priority
KM AWU,VOY_08_2025,6,ENDE,2025-05-21 11:00:00,2.0,KUPANG,0.6150557703165543
KM AWU,VOY_08_2025,7,KUPANG,2025-05-22 02:00:00,4.0,KALABAHI,0.8546211532541783
KM AWU,VOY_08_2025,8,KALABAHI,2025-05-22 19:00:00,10.0,KUPANG,0.9785031314099456
KM AWU,VOY_08_2025,9,KUPANG,2025-05-23 18:00:00,4.0,ENDE,0.5401141095416051
KM AWU,VOY_08_2025,10,ENDE,2025-05-24 11:00:00,2.0,WAINGAPU,0.47343323269508697
KM AWU,VOY_08_2025,11,WAINGAPU,2025-05-24 22:00:00,3.0,BIMA,0.3135348150937878
KM AWU,VOY_08_2025,12,BIMA,2025-05-25 15:00:00,2.0,BENOA,0.5570896699668553
KM AWU,VOY_08_2025,13,BENOA,2025-05-26 14:00:00,5.0,SURABAYA,0.06522528068031522
KM AWU,VOY_08_2025,14,SURABAYA,2025-05-27 23:00:00,4.0,KUMAI,0.6030745605722289
KM AWU,VOY_08_2025,15,KUMAI,2025-05-29 07:00:00,0.0,,0.3049065337493258
KM KELUD,VOY_17_2025,1,TANJUNG PRIOK,2025-05-01 06:00:00,33.0,BATAM,0.0
KM KELUD,VOY_17_2025,2,BATAM,2025-05-03 23:00:00,5.0,TANJUNG BALAI KARIMUN,0.7618987226325171
KM KELUD,VOY_17_2025,3,TANJUNG BALAI KARIMUN,2025-05-04 07:00:00,1.0,BELAWAN,0.4454248177806682
KM KELUD,VOY_17_2025,4,BELAWAN,2025-05-05 06:00:00,25.0,TANJUNG BALAI KARIMUN,0.546206727103969
KM KELUD,VOY_17_2025,5,TANJUNG BALAI KARIMUN,2025-05-07 05:00:00,1.0,BATAM,0.15258105190902332
KM KELUD,VOY_17_2025,6,BATAM,2025-05-07 09:00:00,6.0,TANJUNG PRIOK,0.18358559890130222
KM KELUD,VOY_17_2025,7,TANJUNG PRIOK,2025-05-08 21:00:00,0.0,,1.0
KM KELUD,VOY_18_2025,1,TANJUNG PRIOK,2025-05-08 21:00:00,18.0,BATAM,0.29822848038781513
KM KELUD,VOY_18_2025,2,BATAM,2025-05-10 23:00:00,7.0,TANJUNG BALAI KARIMUN,0.44027553243995976
KM KELUD,VOY_18_2025,3,TANJUNG BALAI KARIMUN,2025-05-11 09:00:00,1.0,BELAWAN,0.581517147697294
KM KELUD,VOY_18_2025,4,BELAWAN,2025-05-12 09:00:00,25.0,TANJUNG BALAI KARIMUN,0.3095901058642714
KM KELUD,VOY_18_2025,5,TANJUNG BALAI KARIMUN,2025-05-14 08:00:00,1.0,BATAM,0.5449369743896197
KM KELUD,VOY_18_2025,6,BATAM,2025-05-14 12:00:00,4.0,TANJUNG PRIOK,0.46634483734710475
KM KELUD,VOY_18_2025,7,TANJUNG PRIOK,2025-05-15 22:00:00,0.0,,0.790728571941154
KM KELUD,VOY_19_2025,1,TANJUNG PRIOK,2025-05-15 22:00:00,23.0,BATAM,0.11011350799409104
KM KELUD,VOY_19_2025,2,BATAM,2025-05-18 05:00:00,5.0,TANJUNG BALAI KARIMUN,0.7904061488917158
KM KELUD,VOY_19_2025,3,TANJUNG BALAI KARIMUN,2025-05-18 13:00:00,1.0,BELAWAN,0.5258229702759226
KM KELUD,VOY_19_2025,4,BELAWAN,2025-05-19 13:00:00,24.0,TANJUNG BALAI KARIMUN,0.6236872642272588
KM KELUD,VOY_19_2025,5,TANJUNG BALAI KARIMUN,2025-05-21 12:00:00,1.0,BATAM,0.519495260860032
KM KELUD,VOY_19_2025,6,BATAM,2025-05-21 16:00:00,4.0,TANJUNG PRIOK,0.38373768238792955
KM KELUD,VOY_19_2025,7,TANJUNG PRIOK,2025-05-23 04:00:00,0.0,,0.8658058628361172
KM KELUD,VOY_20_2025,1,TANJUNG PRIOK,2025-05-23 04:00:00,17.0,BATAM,0.8161586186363443
KM KELUD,VOY_20_2025,2,BATAM,2025-05-25 05:00:00,5.0,TANJUNG BALAI KARIMUN,0.5668407042598029
KM KELUD,VOY_20_2025,3,TANJUNG BALAI KARIMUN,2025-05-25 13:00:00,1.0,BELAWAN,0.8193836751981252
KM KELUD,VOY_20_2025,4,BELAWAN,2025-05-26 13:00:00,24.0,TANJUNG BALAI KARIMUN,0.8116611819731783
KM KELUD,VOY_20_2025,5,TANJUNG BALAI KARIMUN,2025-05-28 12:00:00,1.0,BATAM,0.8442318097310638
KM KELUD,VOY_20_2025,6,BATAM,2025-05-28 16:00:00,4.0,TANJUNG PRIOK,0.020869008523697136
KM KELUD,VOY_20_2025,7,TANJUNG PRIOK,2025-05-30 04:00:00,0.0,,1.0
KM LAWIT,VOY_08_2025,1,SURABAYA,2025-04-27 16:00:00,8.0,SAMPIT,0.3966586408020476
KM LAWIT,VOY_08_2025,2,SAMPIT,2025-04-29 09:00:00,20.0,SEMARANG,0.9564658243590615
KM LAWIT,VOY_08_2025,3,SEMARANG,2025-05-01 13:00:00,2.0,KUMAI,0.46300853354604277
KM LAWIT,VOY_08_2025,4,KUMAI,2025-05-02 17:00:00,5.0,SEMARANG,0.88053720743879
KM LAWIT,VOY_08_2025,5,SEMARANG,2025-05-03 23:00:00,3.0,KARIMUN JAWA,0.47008521337854847
KM LAWIT,VOY_08_2025,6,KARIMUN JAWA,2025-05-04 09:00:00,5.0,SEMARANG,0.395495795495553
KM LAWIT,VOY_08_2025,7,SEMARANG,2025-05-04 20:00:00,4.0,SAMPIT,0.656728105898877
KM LAWIT,VOY_08_2025,8,SAMPIT,2025-05-06 13:00:00,21.0,SURABAYA,0.5647368504928161
KM LAWIT,VOY_08_2025,9,SURABAYA,2025-05-08 14:00:00,3.0,KUMAI,0.9807831154022965
KM LAWIT,VOY_08_2025,10,KUMAI,2025-05-09 21:00:00,0.0,,0.1289242355331733
KM LAWIT,VOY_09_2025,1,KUMAI,2025-05-09 21:00:00,3.0,SURABAYA,0.33315568287108016
KM LAWIT,VOY_09_2025,2,SURABAYA,2025-05-11 04:00:00,6.0,BENOA,0.8488274330843443
KM LAWIT,VOY_09_2025,3,BENOA,2025-05-12 15:00:00,4.0,BIMA,0.7274116622136451
KM LAWIT,VOY_09_2025,4,BIMA,2025-05-13 17:00:00,2.0,WAINGAPU,0.37084347897584413
KM LAWIT,VOY_09_2025,5,WAINGAPU,2025-05-14 10:00:00,3.0,ENDE,0.21629555696825636
KM LAWIT,VOY_09_2025,6,ENDE,2025-05-14 23:00:00,2.0,KALABAHI,0.5043326205741472
KM LAWIT,VOY_09_2025,7,KALABAHI,2025-05-15 20:00:00,2.0,KUPANG,0.8432569093231169
KM LAWIT,VOY_09_2025,8,KUPANG,2025-05-16 11:00:00,4.0,ROTE,0.7233437933904111
KM LAWIT,VOY_09_2025,9,ROTE,2025-05-16 20:00:00,2.0,KUPANG,0.6953470903859461
KM LAWIT,VOY_09_2025,10,KUPANG,2025-05-17 03:00:00,4.0,KALABAHI,0.7268847014885228
KM LAWIT,VOY_09_2025,11,KALABAHI,2025-05-17 20:00:00,2.0,ENDE,0.5158294514672971
KM LAWIT,VOY_09_2025,12,ENDE,2025-05-18 17:00:00,2.0,WAINGAPU,0.42760159607567305
KM LAWIT,VOY_09_2025,13,WAINGAPU,2025-05-19 05:00:00,3.0,BIMA,0.9430970066522604
KM LAWIT,VOY_09_2025,14,BIMA,2025-05-19 23:00:00,2.0,BENOA,0.918809652492501
KM LAWIT,VOY_09_2025,15,BENOA,2025-05-20 23:00:00,3.0,SURABAYA,0.3855002601776796
KM LAWIT,VOY_09_2025,16,SURABAYA,2025-05-22 08:00:00,3.0,KUMAI,0.35230033634159524
KM LAWIT,VOY_09_2025,17,KUMAI,2025-05-23 16:00:00,0.0,,0.878193019295342
KM LAWIT,VOY_10_2025,1,KUMAI,2025-05-23 16:00:00,7.0,SURABAYA,0.459257234404716
KM LAWIT,VOY_10_2025,2,SURABAYA,2025-05-25 03:00:00,5.0,SAMPIT,0.617100910989414
KM LAWIT,VOY_10_2025,3,SAMPIT,2025-05-26 16:00:00,19.0,SEMARANG,0.33359815830126216
KM LAWIT,VOY_10_2025,4,SEMARANG,2025-05-28 19:00:00,8.0,KUMAI,0.17713929215344434
KM LAWIT,VOY_10_2025,5,KUMAI,2025-05-30 04:00:00,2.0,SEMARANG,0.42699329844623407
KM LAWIT,VOY_10_2025,6,SEMARANG,2025-05-31 07:00:00,2.0,KARIMUN JAWA,0.7098377566457272
KM LAWIT,VOY_10_2025,7,KARIMUN JAWA,2025-05-31 16:00:00,25.0,SEMARANG,0.6239183238168031
KM LAWIT,VOY_10_2025,8,SEMARANG,2025-06-01 23:00:00,5.0,SAMPIT,0.6250764166637875
KM LAWIT,VOY_10_2025,9,SAMPIT,2025-06-03 13:00:00,20.0,SURABAYA,0.6260646907349798
KM LAWIT,VOY_10_2025,10,SURABAYA,2025-06-05 13:00:00,2.0,KUMAI,0.30520854318098134
KM LAWIT,VOY_10_2025,11,KUMAI,2025-06-06 19:00:00,0.0,,0.172114296514917
KM NGGAPULU,VOY_08_2025,1,TANJUNG PRIOK,2025-04-30 10:00:00,29.0,SURABAYA,0.24512577808469613
KM NGGAPULU,VOY_08_2025,2,SURABAYA,2025-05-02 17:00:00,4.0,MAKASSAR,0.8821864339417969
KM NGGAPULU,VOY_08_2025,3,MAKASSAR,2025-05-04 04:00:00,3.0,BAU-BAU,0.46384089333982037
KM NGGAPULU,VOY_08_2025,4,BAU-BAU,2025-05-04 22:00:00,2.0,NAMLEA,0.14913428299749615
KM NGGAPULU,VOY_08_2025,5,NAMLEA,2025-05-06 01:00:00,2.0,AMBON,0.0
KM NGGAPULU,VOY_08_2025,6,AMBON,2025-05-06 09:00:00,4.0,TERNATE,0.34077752427925045
KM NGGAPULU,VOY_08_2025,7,TERNATE,2025-05-07 10:00:00,2.0,JAILOLO,1.0
KM NGGAPULU,VOY_08_2025,8,JAILOLO,2025-05-07 14:00:00,2.0,BITUNG,0.20013432546574428
KM NGGAPULU,VOY_08_2025,9,BITUNG,2025-05-08 03:00:00,18.0,JAILOLO,0.4419975398445673
KM NGGAPULU,VOY_08_2025,10,JAILOLO,2025-05-09 07:00:00,2.0,TERNATE,0.17370162997069089
KM NGGAPULU,VOY_08_2025,11,TERNATE,2025-05-09 11:00:00,2.0,AMBON,0.8386983710693087
KM NGGAPULU,VOY_08_2025,12,AMBON,2025-05-10 10:00:00,3.0,NAMLEA,0.717440683239702
KM NGGAPULU,VOY_08_2025,13,NAMLEA,2025-05-10 18:00:00,2.0,BAU-BAU,0.6833517296017781
KM NGGAPULU,VOY_08_2025,14,BAU-BAU,2025-05-11 21:00:00,2.0,MAKASSAR,0.2029340044730718
KM NGGAPULU,VOY_08_2025,15,MAKASSAR,2025-05-12 14:00:00,3.0,SURABAYA,0.0
KM NGGAPULU,VOY_08_2025,16,SURABAYA,2025-05-13 23:00:00,3.0,TANJUNG PRIOK,0.04165000411257602
KM NGGAPULU,VOY_08_2025,17,TANJUNG PRIOK,2025-05-15 03:00:00,0.0,,0.26502115785078745
KM NGGAPULU,VOY_09_2025,1,TANJUNG PRIOK,2025-05-15 03:00:00,12.0,SURABAYA,0.0
KM NGGAPULU,VOY_09_2025,2,SURABAYA,2025-05-16 17:00:00,4.0,MAKASSAR,0.17964412149649472
KM NGGAPULU,VOY_09_2025,3,MAKASSAR,2025-05-18 04:00:00,3.0,BAU-BAU,1.0
KM NGGAPULU,VOY_09_2025,4,BAU-BAU,2025-05-18 22:00:00,2.0,NAMLEA,0.7306455601444123
KM NGGAPULU,VOY_09_2025,5,NAMLEA,2025-05-20 01:00:00,2.0,AMBON,0.07727259549838705
KM NGGAPULU,VOY_09_2025,6,AMBON,2025-05-20 09:00:00,4.0,TERNATE,0.47829857547259075
KM NGGAPULU,VOY_09_2025,7,TERNATE,2025-05-21 10:00:00,2.0,JAILOLO,0.6604070169196199
KM NGGAPULU,VOY_09_2025,8,JAILOLO,2025-05-21 14:00:00,2.0,BITUNG,0.5484841936254254
KM NGGAPULU,VOY_09_2025,9,BITUNG,2025-05-22 03:00:00,15.0,JAILOLO,0.22821219290089606
KM NGGAPULU,VOY_09_2025,10,JAILOLO,2025-05-23 04:00:00,2.0,TERNATE,0.4584040796949716
KM NGGAPULU,VOY_09_2025,11,TERNATE,2025-05-23 08:00:00,2.0,AMBON,0.3904680267533136
KM NGGAPULU,VOY_09_2025,12,AMBON,2025-05-24 07:00:00,3.0,NAMLEA,0.22109454234315723
KM NGGAPULU,VOY_09_2025,13,NAMLEA,2025-05-24 15:00:00,2.0,BAU-BAU,0.3867051958297774
KM NGGAPULU,VOY_09_2025,14,BAU-BAU,2025-05-25 18:00:00,2.0,MAKASSAR,1.0
KM NGGAPULU,VOY_09_2025,15,MAKASSAR,2025-05-26 11:00:00,3.0,SURABAYA,0.96591383848385
KM NGGAPULU,VOY_09_2025,16,SURABAYA,2025-05-27 20:00:00,3.0,TANJUNG PRIOK,0.5146545235846797
KM NGGAPULU,VOY_09_2025,17,TANJUNG PRIOK,2025-05-29 00:00:00,0.0,,0.7818658696657739
KM PANGRANGO,VOY_09_2025,1,AMBON,2025-04-24 12:00:00,28.0,BANDA,0.9318799091626563
KM PANGRANGO,VOY_09_2025,2,BANDA,2025-04-26 06:00:00,34.0,AMBON,0.45247951575915807
KM PANGRANGO,VOY_09_2025,3,AMBON,2025-04-28 06:00:00,14.0,NAMROLE,0.7268941733714902
KM PANGRANGO,VOY_09_2025,4,NAMROLE,2025-04-29 06:00:00,2.0,AMBON,0.14545622669234526
KM PANGRANGO,VOY_09_2025,5,AMBON,2025-04-29 18:00:00,6.0,BANDA,0.3863757858537612
KM PANGRANGO,VOY_09_2025,6,BANDA,2025-04-30 14:00:00,2.0,SAUMLAKI,0.34663324434193854
KM PANGRANGO,VOY_09_2025,7,SAUMLAKI,2025-05-01 19:00:00,5.0,BANDA,0.8618655323993963
KM PANGRANGO,VOY_09_2025,8,BANDA,2025-05-03 05:00:00,2.0,AMBON,0.0618194272274
KM PANGRANGO,VOY_09_2025,9,AMBON,2025-05-03 21:00:00,20.0,BANDA,0.7777609134189795
KM PANGRANGO,VOY_09_2025,10,BANDA,2025-05-05 07:00:00,2.0,SAUMLAKI,0.6209428903429413
KM PANGRANGO,VOY_09_2025,11,SAUMLAKI,2025-05-06 12:00:00,4.0,BANDA,0.7345620078701247
KM PANGRANGO,VOY_09_2025,12,BANDA,2025-05-07 20:00:00,2.0,AMBON,0.025384675329712142
KM PANGRANGO,VOY_09_2025,13,AMBON,2025-05-08 12:00:00,0.0,,0.3078000616023414
KM PANGRANGO,VOY_10_2025,1,AMBON,2025-05-08 12:00:00,28.0,BANDA,0.0
KM PANGRANGO,VOY_10_2025,2,BANDA,2025-05-10 06:00:00,34.0,AMBON,0.4585430805524104
KM PANGRANGO,VOY_10_2025,3,AMBON,2025-05-12 06:00:00,14.0,NAMROLE,0.9452468580691076
KM PANGRANGO,VOY_10_2025,4,NAMROLE,2025-05-13 06:00:00,2.0,AMBON,0.8300774682367763
KM PANGRANGO,VOY_10_2025,5,AMBON,2025-05-13 18:00:00,6.0,BANDA,0.2907589133502816
KM PANGRANGO,VOY_10_2025,6,BANDA,2025-05-14 14:00:00,2.0,SAUMLAKI,0.5742400064209651
KM PANGRANGO,VOY_10_2025,7,SAUMLAKI,2025-05-15 19:00:00,5.0,BANDA,0.24966482442617138
KM PANGRANGO,VOY_10_2025,8,BANDA,2025-05-17 05:00:00,2.0,AMBON,0.3790804189780494
KM PANGRANGO,VOY_10_2025,9,AMBON,2025-05-17 21:00:00,20.0,BANDA,0.19870513870795214
KM PANGRANGO,VOY_10_2025,10,BANDA,2025-05-19 07:00:00,2.0,SAUMLAKI,0.14700393067002274
KM PANGRANGO,VOY_10_2025,11,SAUMLAKI,2025-05-20 12:00:00,4.0,BANDA,0.9519319573888024
KM PANGRANGO,VOY_10_2025,12,BANDA,2025-05-21 20:00:00,2.0,AMBON,0.9163784516934931
KM PANGRANGO,VOY_10_2025,13,AMBON,2025-05-22 12:00:00,0.0,,0.8160221754781177
KM PANGRANGO,VOY_11_2025,1,AMBON,2025-05-22 12:00:00,28.0,BANDA,0.14395626731950795
KM PANGRANGO,VOY_11_2025,2,BANDA,2025-05-24 06:00:00,34.0,AMBON,0.5654592074849119
KM PANGRANGO,VOY_11_2025,3,AMBON,2025-05-26 06:00:00,14.0,NAMROLE,0.3905459498783158
KM PANGRANGO,VOY_11_2025,4,NAMROLE,2025-05-27 06:00:00,2.0,AMBON,0.3189694639920223
KM PANGRANGO,VOY_11_2025,5,AMBON,2025-05-27 18:00:00,6.0,BANDA,0.23050437898530052
KM PANGRANGO,VOY_11_2025,6,BANDA,2025-05-28 14:00:00,2.0,SAUMLAKI,0.3474429051059713
KM PANGRANGO,VOY_11_2025,7,SAUMLAKI,2025-05-29 19:00:00,5.0,BANDA,0.5141300724327205
KM PANGRANGO,VOY_11_2025,8,BANDA,2025-05-31 05:00:00,2.0,AMBON,0.1425830018175532
KM PANGRANGO,VOY_11_2025,9,AMBON,2025-05-31 21:00:00,20.0,BANDA,0.3802062350137993
KM PANGRANGO,VOY_11_2025,10,BANDA,2025-06-02 07:00:00,2.0,SAUMLAKI,0.0
KM PANGRANGO,VOY_11_2025,11,SAUMLAKI,2025-06-03 12:00:00,4.0,BANDA,0.16523302234072598
KM PANGRANGO,VOY_11_2025,12,BANDA,2025-06-04 20:00:00,2.0,AMBON,0.44374306663023644
KM PANGRANGO,VOY_11_2025,13,AMBON,2025-06-05 12:00:00,0.0,,0.4907430659592612
KM SANGIANG,VOY_09_2025,1,BITUNG,2025-04-27 17:00:00,23.0,TERNATE,0.383643806173468
KM SANGIANG,VOY_09_2025,2,TERNATE,2025-04-29 13:00:00,3.0,BACAN,0.729064730377705
KM SANGIANG,VOY_09_2025,3,BACAN,2025-04-30 05:00:00,2.0,SANANA,0.2468198071469304
KM SANGIANG,VOY_09_2025,4,SANANA,2025-05-01 06:00:00,2.0,NAMLEA,0.1606421502117444
KM SANGIANG,VOY_09_2025,5,NAMLEA,2025-05-01 22:00:00,1.0,AMBON,0.20977102966581257
KM SANGIANG,VOY_09_2025,6,AMBON,2025-05-02 09:00:00,6.0,BANDA,0.32468247411582407
KM SANGIANG,VOY_09_2025,7,BANDA,2025-05-03 07:00:00,2.0,GESER,0.6994300708635635
KM SANGIANG,VOY_09_2025,8,GESER,2025-05-03 19:00:00,2.0,FAK-FAK,0.09734633351426394
KM SANGIANG,VOY_09_2025,9,FAK-FAK,2025-05-04 09:00:00,7.0,GESER,0.21573534639861927
KM SANGIANG,VOY_09_2025,10,GESER,2025-05-05 05:00:00,2.0,BANDA,0.22251566711995255
KM SANGIANG,VOY_09_2025,11,BANDA,2025-05-05 17:00:00,2.0,AMBON,0.702739080001079
KM SANGIANG,VOY_09_2025,12,AMBON,2025-05-06 13:00:00,11.0,NAMLEA,0.7688111474990909
KM SANGIANG,VOY_09_2025,13,NAMLEA,2025-05-07 11:00:00,5.0,SANANA,0.8391477783279364
KM SANGIANG,VOY_09_2025,14,SANANA,2025-05-08 06:00:00,2.0,BACAN,0.3351044867595587
KM SANGIANG,VOY_09_2025,15,BACAN,2025-05-09 05:00:00,2.0,TERNATE,0.5421341257051379
KM SANGIANG,VOY_09_2025,16,TERNATE,2025-05-09 19:00:00,2.0,BITUNG,0.6267231487239237
KM SANGIANG,VOY_09_2025,17,BITUNG,2025-05-10 17:00:00,0.0,,0.15221990206540587
KM SANGIANG,VOY_10_2025,1,BITUNG,2025-05-10 17:00:00,5.0,TERNATE,0.4230588420922403
KM SANGIANG,VOY_10_2025,2,TERNATE,2025-05-11 20:00:00,2.0,BACAN,0.14273802600096178
KM SANGIANG,VOY_10_2025,3,BACAN,2025-05-12 12:00:00,2.0,SANANA,0.18583272468532758
KM SANGIANG,VOY_10_2025,4,SANANA,2025-05-13 14:00:00,2.0,NAMLEA,0.8042877625340203
KM SANGIANG,VOY_10_2025,5,NAMLEA,2025-05-14 07:00:00,2.0,AMBON,0.6868592535772298
KM SANGIANG,VOY_10_2025,6,AMBON,2025-05-14 20:00:00,4.0,BANDA,0.4482268698598344
KM SANGIANG,VOY_10_2025,7,BANDA,2025-05-15 17:00:00,2.0,GESER,0.8971821401711197
KM SANGIANG,VOY_10_2025,8,GESER,2025-05-16 05:00:00,1.0,FAK-FAK,0.6183835111009545
KM SANGIANG,VOY_10_2025,9,FAK-FAK,2025-05-16 18:00:00,3.0,GESER,0.37565144868473127
KM SANGIANG,VOY_10_2025,10,GESER,2025-05-17 10:00:00,1.0,BANDA,0.4105759484457595
KM SANGIANG,VOY_10_2025,11,BANDA,2025-05-17 21:00:00,2.0,AMBON,0.5961253523645862
KM SANGIANG,VOY_10_2025,12,AMBON,2025-05-18 17:00:00,3.0,NAMLEA,0.47872303078202433
KM SANGIANG,VOY_10_2025,13,NAMLEA,2025-05-19 08:00:00,2.0,BAU-BAU,0.3116819435064757
KM SANGIANG,VOY_10_2025,14,BAU-BAU,2025-05-21 14:00:00,2.0,SEMARANG,0.10866100826527696
KM SANGIANG,VOY_10_2025,15,SEMARANG,2025-05-25 17:00:00,0.0,,0.0710226981258347
KM SINABUNG,VOY_08_2025,1,SURABAYA,2025-04-28 15:00:00,7.0,MAKASSAR,0.8621888833520759
KM SINABUNG,VOY_08_2025,2,MAKASSAR,2025-04-30 05:00:00,3.0,BAU-BAU,0.7098365684564474
KM SINABUNG,VOY_08_2025,3,BAU-BAU,2025-05-01 00:00:00,2.0,BANGGAI,0.6246315255840663
KM SINABUNG,VOY_08_2025,4,BANGGAI,2025-05-01 21:00:00,1.0,BITUNG,0.47445788138080786
KM SINABUNG,VOY_08_2025,5,BITUNG,2025-05-02 13:00:00,3.0,TERNATE,0.9038468185595813
KM SINABUNG,VOY_08_2025,6,TERNATE,2025-05-03 04:00:00,2.0,BACAN,0.3748040496868622
KM SINABUNG,VOY_08_2025,7,BACAN,2025-05-03 13:00:00,1.0,SORONG,0.6885254674762081
KM SINABUNG,VOY_08_2025,8,SORONG,2025-05-04 06:00:00,3.0,MANOKWARI,0.29055624268572
KM SINABUNG,VOY_08_2025,9,MANOKWARI,2025-05-05 00:00:00,2.0,BIAK,0.3280905645727441
KM SINABUNG,VOY_08_2025,10,BIAK,2025-05-05 11:00:00,2.0,JAYAPURA,0.7033222934432712
KM SINABUNG,VOY_08_2025,11,JAYAPURA,2025-05-06 10:00:00,4.0,BIAK,0.4715364105362011
KM SINABUNG,VOY_08_2025,12,BIAK,2025-05-07 11:00:00,2.0,MANOKWARI,0.39544255489252234
KM SINABUNG,VOY_08_2025,13,MANOKWARI,2025-05-07 23:00:00,2.0,SORONG,0.6135810432707195
KM SINABUNG,VOY_08_2025,14,SORONG,2025-05-08 16:00:00,2.0,BAU-BAU,0.5550189682338952
KM SINABUNG,VOY_08_2025,15,BAU-BAU,2025-05-10 12:00:00,2.0,MAKASSAR,0.8953554651736492
KM SINABUNG,VOY_08_2025,16,MAKASSAR,2025-05-11 07:00:00,2.0,SURABAYA,0.8368152593699643
KM SINABUNG,VOY_08_2025,17,SURABAYA,2025-05-12 17:00:00,0.0,,0.5847073222611703
KM SINABUNG,VOY_09_2025,1,SURABAYA,2025-05-12 19:00:00,0.0,MAKASSAR,0.2929594610106592
KM SINABUNG,VOY_09_2025,2,MAKASSAR,2025-05-13 21:00:00,0.0,BAU-BAU,0.810260502542249
KM SINABUNG,VOY_09_2025,3,BAU-BAU,2025-05-14 11:00:00,0.0,SORONG,0.24054924245933781
KM SINABUNG,VOY_09_2025,4,SORONG,2025-05-16 14:00:00,0.0,BAU-BAU,0.08169791960476652
KM SINABUNG,VOY_09_2025,5,BAU-BAU,2025-05-18 17:00:00,0.0,KUPANG,0.4517790644770891
KM SINABUNG,VOY_09_2025,6,KUPANG,2025-05-19 10:00:00,0.0,BENOA,0.42422719856525526
KM SINABUNG,VOY_09_2025,7,BENOA,2025-05-20 16:00:00,0.0,SURABAYA,0.4490722037592003
KM SINABUNG,VOY_09_2025,8,SURABAYA,2025-05-21 09:00:00,0.0,,0.19853214003508668
KM TIDAR,VOY_09_2025,1,KIJANG,2025-04-25 09:00:00,4.0,TANJUNG PRIOK,0.6971434431100614
KM TIDAR,VOY_09_2025,2,TANJUNG PRIOK,2025-04-27 01:00:00,6.0,SURABAYA,0.3722076467507361
KM TIDAR,VOY_09_2025,3,SURABAYA,2025-04-28 12:00:00,3.0,MAKASSAR,0.08561448186455563
KM TIDAR,VOY_09_2025,4,MAKASSAR,2025-04-29 22:00:00,3.0,BAU-BAU,0.466307716372368
KM TIDAR,VOY_09_2025,5,BAU-BAU,2025-04-30 18:00:00,2.0,MAUMERE,0.13097946083478018
KM TIDAR,VOY_09_2025,6,MAUMERE,2025-05-01 10:00:00,2.0,LARANTUKA,0.5134351032059963
KM TIDAR,VOY_09_2025,7,LARANTUKA,2025-05-01 18:00:00,2.0,LEWOLEBA,1.0
KM TIDAR,VOY_09_2025,8,LEWOLEBA,2025-05-01 23:00:00,1.0,KUPANG,0.6598600027666528
KM TIDAR,VOY_09_2025,9,KUPANG,2025-05-02 08:00:00,4.0,LEWOLEBA,0.24201009994907408
KM TIDAR,VOY_09_2025,10,LEWOLEBA,2025-05-02 20:00:00,2.0,LARANTUKA,0.6739675538228038
KM TIDAR,VOY_09_2025,11,LARANTUKA,2025-05-03 01:00:00,2.0,MAUMERE,1.0
