Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port,Optimized_Priority
KM AWU,VOY_04_2025,2,SEMARANG,2025-03-22 16:00:00,3.0,KUMAI,0.0
KM AWU,VOY_04_2025,3,KUMAI,2025-03-23 19:00:00,3.0,SURABAYA,0.6947899959553289
KM AWU,VOY_04_2025,4,SURABAYA,2025-03-25 03:00:00,6.0,BENOA,0.35537490771886526
KM AWU,VOY_04_2025,5,BENOA,2025-03-26 12:00:00,4.0,BIMA,0.0637212346621562
KM AWU,VOY_04_2025,6,BIMA,2025-03-27 13:00:00,2.0,WAINGAPU,0.3568760933384849
KM AWU,VOY_04_2025,7,WAINGAPU,2025-03-28 05:00:00,3.0,ENDE,0.12738122953650166
KM AWU,VOY_04_2025,8,ENDE,2025-03-28 17:00:00,2.0,KUPANG,0.9799114324943139
KM AWU,VOY_04_2025,9,KUPANG,2025-03-29 08:00:00,4.0,KALABAHI,0.8388257078461946
KM AWU,VOY_04_2025,10,KALABAHI,2025-03-30 01:00:00,2.0,KUPANG,0.760474196103426
KM AWU,VOY_04_2025,11,KUPANG,2025-03-30 16:00:00,4.0,ENDE,0.8128411108974912
KM AWU,VOY_04_2025,12,ENDE,2025-03-31 09:00:00,2.0,WAINGAPU,0.507118713371186
KM AWU,VOY_04_2025,13,WAINGAPU,2025-03-31 20:00:00,3.0,BIMA,0.426958469086936
KM AWU,VOY_04_2025,14,BIMA,2025-04-01 13:00:00,2.0,BENOA,1.0
KM AWU,VOY_04_2025,15,BENOA,2025-04-02 13:00:00,4.0,SURABAYA,0.4154109624028255
KM AWU,VOY_04_2025,16,SURABAYA,2025-04-03 21:00:00,2.0,KUMAI,0.4669817192594444
KM AWU,VOY_04_2025,17,KUMAI,2025-04-05 03:00:00,0.0,,0.43691264093502225
KM KELUD,VOY_09_2025,1,TANJUNG PRIOK,2025-02-27 17:00:00,9.0,BATAM,0.188485458138692
KM KELUD,VOY_09_2025,2,BATAM,2025-03-01 09:00:00,4.0,TANJUNG BALAI KARIMUN,0.2685143793147443
KM KELUD,VOY_09_2025,3,TANJUNG BALAI KARIMUN,2025-03-01 16:00:00,1.0,BELAWAN,0.41699514952754524
KM KELUD,VOY_09_2025,4,BELAWAN,2025-03-02 16:00:00,16.0,TANJUNG BALAI KARIMUN,0.25923129854026994
KM KELUD,VOY_09_2025,5,TANJUNG BALAI KARIMUN,2025-03-04 07:00:00,1.0,BATAM,0.10403349096391648
KM KELUD,VOY_09_2025,6,BATAM,2025-03-04 11:00:00,3.0,TANJUNG PRIOK,0.5630606431329166
KM KELUD,VOY_09_2025,7,TANJUNG PRIOK,2025-03-05 20:00:00,0.0,,0.3944394833130884
KM KELUD,VOY_10_2025,1,TANJUNG PRIOK,2025-03-05 20:00:00,11.0,BATAM,0.4057784306489102
KM KELUD,VOY_10_2025,2,BATAM,2025-03-07 14:00:00,4.0,TANJUNG BALAI KARIMUN,0.7382240131554856
KM KELUD,VOY_10_2025,3,TANJUNG BALAI KARIMUN,2025-03-07 21:00:00,1.0,BELAWAN,0.6007252640148223
KM KELUD,VOY_10_2025,4,BELAWAN,2025-03-08 21:00:00,19.0,TANJUNG BALAI KARIMUN,0.3742240058991546
KM KELUD,VOY_10_2025,5,TANJUNG BALAI KARIMUN,2025-03-10 15:00:00,1.0,BATAM,0.695471931615696
KM KELUD,VOY_10_2025,6,BATAM,2025-03-10 19:00:00,3.0,TANJUNG PRIOK,0.34881794570991037
KM KELUD,VOY_10_2025,7,TANJUNG PRIOK,2025-03-12 04:00:00,0.0,,0.6112894553444328
KM KELUD,VOY_11_2025,1,TANJUNG PRIOK,2025-03-12 04:00:00,20.0,BATAM,0.25000948065765394
KM KELUD,VOY_11_2025,2,BATAM,2025-03-14 08:00:00,4.0,TANJUNG BALAI KARIMUN,0.3244552617306707
KM KELUD,VOY_11_2025,3,TANJUNG BALAI KARIMUN,2025-03-14 15:00:00,1.0,BELAWAN,0.5089383065183691
KM KELUD,VOY_11_2025,4,BELAWAN,2025-03-15 15:00:00,17.0,TANJUNG BALAI KARIMUN,0.9285029626737519
KM KELUD,VOY_11_2025,5,TANJUNG BALAI KARIMUN,2025-03-17 07:00:00,1.0,BATAM,0.8790892764589555
KM KELUD,VOY_11_2025,6,BATAM,2025-03-17 11:00:00,4.0,TANJUNG PRIOK,0.49588367622207785
KM KELUD,VOY_11_2025,7,TANJUNG PRIOK,2025-03-18 21:00:00,0.0,,0.1547316611838484
KM KELUD,VOY_12_2025,1,TANJUNG PRIOK,2025-03-18 21:00:00,8.0,BATAM,0.8895862635527403
KM KELUD,VOY_12_2025,2,BATAM,2025-03-20 12:00:00,4.0,TANJUNG BALAI KARIMUN,0.559811327066849
KM KELUD,VOY_12_2025,3,TANJUNG BALAI KARIMUN,2025-03-20 19:00:00,1.0,BELAWAN,0.22893279929810295
KM KELUD,VOY_12_2025,4,BELAWAN,2025-03-21 19:00:00,13.0,BATAM,1.0
KM KELUD,VOY_12_2025,5,BATAM,2025-03-23 06:00:00,8.0,BELAWAN,0.9826951069694312
KM KELUD,VOY_12_2025,6,BELAWAN,2025-03-24 12:00:00,8.0,BATAM,0.2670699874324477
KM KELUD,VOY_12_2025,7,BATAM,2025-03-25 18:00:00,3.0,BELAWAN,0.7901341316064567
KM KELUD,VOY_12_2025,8,BELAWAN,2025-03-26 19:00:00,0.0,,0.4074295570916221
KM KELUD,VOY_13_2025,1,BELAWAN,2025-03-26 19:00:00,14.0,BATAM,0.33669355156725544
KM KELUD,VOY_13_2025,2,BATAM,2025-03-28 07:00:00,4.0,BELAWAN,0.23956012609486804
KM KELUD,VOY_13_2025,3,BELAWAN,2025-03-29 09:00:00,6.0,BATAM,0.32729208484252964
KM KELUD,VOY_13_2025,4,BATAM,2025-03-30 13:00:00,23.0,BELAWAN,0.948348849441769
KM KELUD,VOY_13_2025,5,BELAWAN,2025-04-01 10:00:00,5.0,TANJUNG BALAI KARIMUN,0.5523089157624756
KM KELUD,VOY_13_2025,6,TANJUNG BALAI KARIMUN,2025-04-02 13:00:00,1.0,BATAM,0.34422864433750266
KM KELUD,VOY_13_2025,7,BATAM,2025-04-02 17:00:00,4.0,TANJUNG PRIOK,0.2891069009138954
KM KELUD,VOY_13_2025,8,TANJUNG PRIOK,2025-04-04 03:00:00,0.0,,1.0
KM LAWIT,VOY_05_2025,1,KUMAI,2025-02-28 13:00:00,3.0,SURABAYA,0.10281672148368318
KM LAWIT,VOY_05_2025,2,SURABAYA,2025-03-02 05:00:00,6.0,KUMAI,0.6826526050512004
KM LAWIT,VOY_05_2025,3,KUMAI,2025-03-03 19:00:00,5.0,SEMARANG,0.4328947821692566
KM LAWIT,VOY_05_2025,4,SEMARANG,2025-03-05 02:00:00,8.0,KUMAI,0.3779161638399785
KM LAWIT,VOY_05_2025,5,KUMAI,2025-03-06 11:00:00,2.0,SEMARANG,0.39208391655199815
KM LAWIT,VOY_05_2025,6,SEMARANG,2025-03-07 14:00:00,8.0,KARIMUN JAWA,0.5869523159740396
KM LAWIT,VOY_05_2025,7,KARIMUN JAWA,2025-03-08 05:00:00,34.0,SEMARANG,0.4101448793016833
KM LAWIT,VOY_05_2025,8,SEMARANG,2025-03-09 21:00:00,10.0,SAMPIT,0.8000519193324569
KM LAWIT,VOY_05_2025,9,SAMPIT,2025-03-11 17:00:00,20.0,SURABAYA,0.0
KM LAWIT,VOY_05_2025,10,SURABAYA,2025-03-13 17:00:00,3.0,KUMAI,0.1851025193504649
KM LAWIT,VOY_05_2025,11,KUMAI,2025-03-15 00:00:00,0.0,,0.26509016165573024
KM LAWIT,VOY_06_2025,1,KUMAI,2025-03-15 00:00:00,2.0,SURABAYA,0.4128955897429666
KM LAWIT,VOY_06_2025,2,SURABAYA,2025-03-16 06:00:00,6.0,KUMAI,0.18692399307993568
KM LAWIT,VOY_06_2025,3,KUMAI,2025-03-17 17:00:00,3.0,SURABAYA,0.6361691657570205
KM LAWIT,VOY_06_2025,4,SURABAYA,2025-03-19 00:00:00,4.0,KUMAI,0.6477803504388373
KM LAWIT,VOY_06_2025,5,KUMAI,2025-03-20 09:00:00,3.0,SEMARANG,0.16783881870093248
KM LAWIT,VOY_06_2025,6,SEMARANG,2025-03-21 14:00:00,5.0,KUMAI,0.3976916590235694
KM LAWIT,VOY_06_2025,7,KUMAI,2025-03-22 21:00:00,3.0,SURABAYA,0.48346296452324355
KM LAWIT,VOY_06_2025,8,SURABAYA,2025-03-24 04:00:00,4.0,SAMPIT,0.6125565015357414
KM LAWIT,VOY_06_2025,9,SAMPIT,2025-03-25 16:00:00,19.0,SEMARANG,0.5550242594142523
KM LAWIT,VOY_06_2025,10,SEMARANG,2025-03-27 19:00:00,5.0,KUMAI,0.5607780184829757
KM LAWIT,VOY_06_2025,11,KUMAI,2025-03-29 04:00:00,2.0,SEMARANG,0.44309743632476223
KM LAWIT,VOY_06_2025,12,SEMARANG,2025-03-30 07:00:00,27.0,KUMAI,0.6607755052520268
KM LAWIT,VOY_06_2025,13,KUMAI,2025-04-01 14:00:00,0.0,,0.36994019106462295
KM NGGAPULU,VOY_04_2025,1,TANJUNG PRIOK,2025-02-08 05:00:00,773.0,SURABAYA,0.6455590565317115
KM NGGAPULU,VOY_04_2025,2,SURABAYA,2025-03-13 11:00:00,3.0,MAKASSAR,0.5169681969690243
KM NGGAPULU,VOY_04_2025,3,MAKASSAR,2025-03-14 20:00:00,4.0,BAU-BAU,0.49690492614172843
KM NGGAPULU,VOY_04_2025,4,BAU-BAU,2025-03-15 15:00:00,3.0,NAMLEA,0.5897477633311285
KM NGGAPULU,VOY_04_2025,5,NAMLEA,2025-03-16 19:00:00,2.0,AMBON,0.5500643903800049
KM NGGAPULU,VOY_04_2025,6,AMBON,2025-03-17 02:00:00,4.0,TERNATE,1.0
KM NGGAPULU,VOY_04_2025,7,TERNATE,2025-03-18 04:00:00,3.0,AMBON,0.17763321040485525
KM NGGAPULU,VOY_04_2025,8,AMBON,2025-03-19 04:00:00,4.0,NAMLEA,1.0
KM NGGAPULU,VOY_04_2025,9,NAMLEA,2025-03-19 14:00:00,2.0,BAU-BAU,0.3180350949023785
KM NGGAPULU,VOY_04_2025,10,BAU-BAU,2025-03-20 18:00:00,2.0,MAKASSAR,0.19160348589019358
KM NGGAPULU,VOY_04_2025,11,MAKASSAR,2025-03-21 12:00:00,2.0,SURABAYA,0.0
KM NGGAPULU,VOY_04_2025,12,SURABAYA,2025-03-22 21:00:00,2.0,TANJUNG PRIOK,0.041086699617799094
KM NGGAPULU,VOY_04_2025,13,TANJUNG PRIOK,2025-03-24 01:00:00,0.0,,0.0
KM NGGAPULU,VOY_05_2025,1,TANJUNG PRIOK,2025-03-24 01:00:00,14.0,KIJANG,0.27826803127496313
KM NGGAPULU,VOY_05_2025,2,KIJANG,2025-03-25 23:00:00,2.0,BATAM,0.418176975546178
KM NGGAPULU,VOY_05_2025,3,BATAM,2025-03-26 06:00:00,4.0,BELAWAN,0.22949830989845907
KM NGGAPULU,VOY_05_2025,4,BELAWAN,2025-03-27 08:00:00,7.0,BATAM,0.793728088004003
KM NGGAPULU,VOY_05_2025,5,BATAM,2025-03-28 13:00:00,6.0,KIJANG,0.31209193540826974
KM NGGAPULU,VOY_05_2025,6,KIJANG,2025-03-28 23:00:00,2.0,TANJUNG PRIOK,0.2548068513114947
KM NGGAPULU,VOY_05_2025,7,TANJUNG PRIOK,2025-03-30 07:00:00,0.0,,0.7438235824484427
KM PANGRANGO,VOY_05_2025,1,AMBON,2025-02-27 12:00:00,23.0,BANDA,0.0
KM PANGRANGO,VOY_05_2025,2,BANDA,2025-03-01 01:00:00,15.0,AMBON,0.6379021330276347
KM PANGRANGO,VOY_05_2025,3,AMBON,2025-03-02 06:00:00,14.0,NAMROLE,0.9881746271555145
KM PANGRANGO,VOY_05_2025,4,NAMROLE,2025-03-03 06:00:00,2.0,AMBON,0.5786701485104053
KM PANGRANGO,VOY_05_2025,5,AMBON,2025-03-03 18:00:00,6.0,BANDA,0.3798548148190021
KM PANGRANGO,VOY_05_2025,6,BANDA,2025-03-04 14:00:00,2.0,SAUMLAKI,0.5203564752207053
KM PANGRANGO,VOY_05_2025,7,SAUMLAKI,2025-03-05 19:00:00,5.0,BANDA,0.2551811383348358
KM PANGRANGO,VOY_05_2025,8,BANDA,2025-03-07 05:00:00,2.0,AMBON,0.0
KM PANGRANGO,VOY_05_2025,9,AMBON,2025-03-07 21:00:00,20.0,BANDA,0.3348009711600263
KM PANGRANGO,VOY_05_2025,10,BANDA,2025-03-09 07:00:00,2.0,SAUMLAKI,0.7581144017773845
KM PANGRANGO,VOY_05_2025,11,SAUMLAKI,2025-03-10 12:00:00,4.0,BANDA,0.44595249384795166
KM PANGRANGO,VOY_05_2025,12,BANDA,2025-03-11 20:00:00,2.0,AMBON,0.7698778836700313
KM PANGRANGO,VOY_05_2025,13,AMBON,2025-03-12 12:00:00,0.0,,0.36143633634155614
KM PANGRANGO,VOY_06_2025,1,AMBON,2025-03-12 12:00:00,28.0,BANDA,0.595981001771483
KM PANGRANGO,VOY_06_2025,2,BANDA,2025-03-14 06:00:00,34.0,AMBON,0.09312856893972912
KM PANGRANGO,VOY_06_2025,3,AMBON,2025-03-16 06:00:00,38.0,NAMROLE,0.0
KM PANGRANGO,VOY_06_2025,4,NAMROLE,2025-03-18 06:00:00,2.0,AMBON,0.899760135598313
KM PANGRANGO,VOY_06_2025,5,AMBON,2025-03-18 18:00:00,6.0,BANDA,0.7286247159065247
KM PANGRANGO,VOY_06_2025,6,BANDA,2025-03-19 14:00:00,2.0,SAUMLAKI,0.6330896434502093
KM PANGRANGO,VOY_06_2025,7,SAUMLAKI,2025-03-20 19:00:00,5.0,BANDA,0.3111677384265842
KM PANGRANGO,VOY_06_2025,8,BANDA,2025-03-22 05:00:00,2.0,AMBON,0.6581241139873903
KM PANGRANGO,VOY_06_2025,9,AMBON,2025-03-22 21:00:00,18.0,BANDA,0.4494106306246852
KM PANGRANGO,VOY_06_2025,10,BANDA,2025-03-24 05:00:00,2.0,SAUMLAKI,0.0
KM PANGRANGO,VOY_06_2025,11,SAUMLAKI,2025-03-25 12:00:00,4.0,BANDA,0.4515567554286337
KM PANGRANGO,VOY_06_2025,12,BANDA,2025-03-26 20:00:00,26.0,AMBON,0.6683164134270418
KM PANGRANGO,VOY_06_2025,13,AMBON,2025-03-28 12:00:00,0.0,,0.2269943277942803
KM SANGIANG,VOY_05_2025,1,BITUNG,2025-03-04 17:00:00,21.0,TERNATE,0.411278267636956
KM SANGIANG,VOY_05_2025,2,TERNATE,2025-03-06 12:00:00,4.0,BACAN,0.10851690277390497
KM SANGIANG,VOY_05_2025,3,BACAN,2025-03-07 05:00:00,2.0,SANANA,1.0
KM SANGIANG,VOY_05_2025,4,SANANA,2025-03-08 06:00:00,2.0,NAMLEA,0.5187122382146692
KM SANGIANG,VOY_05_2025,5,NAMLEA,2025-03-08 23:00:00,2.0,AMBON,0.7414919650423826
KM SANGIANG,VOY_05_2025,6,AMBON,2025-03-09 11:00:00,4.0,BANDA,0.5395999516062522
KM SANGIANG,VOY_05_2025,7,BANDA,2025-03-10 07:00:00,12.0,AMBON,0.68166446111079
KM SANGIANG,VOY_05_2025,8,AMBON,2025-03-11 13:00:00,11.0,NAMLEA,0.4161317090274646
KM SANGIANG,VOY_05_2025,9,NAMLEA,2025-03-12 11:00:00,5.0,SANANA,0.883435317243981
KM SANGIANG,VOY_05_2025,10,SANANA,2025-03-13 06:00:00,2.0,BACAN,0.36240584923883074
KM SANGIANG,VOY_05_2025,11,BACAN,2025-03-14 05:00:00,2.0,TERNATE,0.818216830701376
KM SANGIANG,VOY_05_2025,12,TERNATE,2025-03-14 19:00:00,2.0,BITUNG,0.7383645237178017
KM SANGIANG,VOY_05_2025,13,BITUNG,2025-03-15 17:00:00,0.0,,0.4903167035098035
KM SANGIANG,VOY_06_2025,1,BITUNG,2025-03-15 17:00:00,22.0,TERNATE,0.19074190582423411
KM SANGIANG,VOY_06_2025,2,TERNATE,2025-03-17 12:00:00,4.0,BACAN,0.34232099238078934
KM SANGIANG,VOY_06_2025,3,BACAN,2025-03-18 05:00:00,2.0,SANANA,0.5193087966781932
KM SANGIANG,VOY_06_2025,4,SANANA,2025-03-19 06:00:00,2.0,NAMLEA,0.030567758596958188
KM SANGIANG,VOY_06_2025,5,NAMLEA,2025-03-19 22:00:00,1.0,AMBON,0.7847486586987739
KM SANGIANG,VOY_06_2025,6,AMBON,2025-03-20 09:00:00,4.0,BANDA,0.5216718865519846
KM SANGIANG,VOY_06_2025,7,BANDA,2025-03-21 05:00:00,2.0,GESER,0.18423803556552382
KM SANGIANG,VOY_06_2025,8,GESER,2025-03-21 17:00:00,1.0,FAK-FAK,0.4605196479611208
KM SANGIANG,VOY_06_2025,9,FAK-FAK,2025-03-22 06:00:00,3.0,SORONG,0.8848735032275064
KM SANGIANG,VOY_06_2025,10,SORONG,2025-03-23 13:00:00,3.0,FAK-FAK,0.28819991318319005
KM SANGIANG,VOY_06_2025,11,FAK-FAK,2025-03-24 20:00:00,2.0,GESER,0.431868794677016
KM SANGIANG,VOY_06_2025,12,GESER,2025-03-25 11:00:00,2.0,BANDA,0.8845080038799591
KM SANGIANG,VOY_06_2025,13,BANDA,2025-03-25 23:00:00,2.0,AMBON,0.3375153959717999
KM SANGIANG,VOY_06_2025,14,AMBON,2025-03-26 19:00:00,7.0,NAMLEA,0.31761446730088716
KM SANGIANG,VOY_06_2025,15,NAMLEA,2025-03-27 13:00:00,3.0,SANANA,0.12000554651609832
KM SANGIANG,VOY_06_2025,16,SANANA,2025-03-28 06:00:00,2.0,BACAN,0.5191412788716145
KM SANGIANG,VOY_06_2025,17,BACAN,2025-03-29 05:00:00,2.0,TERNATE,0.20725322061708717
KM SANGIANG,VOY_06_2025,18,TERNATE,2025-03-29 19:00:00,3.0,BITUNG,0.2674623822501407
KM SANGIANG,VOY_06_2025,19,BITUNG,2025-03-30 17:00:00,0.0,,0.6755123198589934
KM SINABUNG,VOY_04_2025,1,SURABAYA,2025-02-24 22:00:00,16.0,MAKASSAR,0.5412347175655632
KM SINABUNG,VOY_04_2025,2,MAKASSAR,2025-02-26 19:00:00,3.0,BAU-BAU,0.07229282076803231
KM SINABUNG,VOY_04_2025,3,BAU-BAU,2025-02-27 13:00:00,2.0,BANGGAI,0.2611375594477423
KM SINABUNG,VOY_04_2025,4,BANGGAI,2025-02-28 07:00:00,1.0,BITUNG,0.1143149363708501
KM SINABUNG,VOY_04_2025,5,BITUNG,2025-02-28 22:00:00,3.0,TERNATE,0.908401502628069
KM SINABUNG,VOY_04_2025,6,TERNATE,2025-03-01 10:00:00,2.0,BACAN,0.5200290025789475
KM SINABUNG,VOY_04_2025,7,BACAN,2025-03-01 18:00:00,1.0,SORONG,0.5620225478552763
KM SINABUNG,VOY_04_2025,8,SORONG,2025-03-02 11:00:00,3.0,MANOKWARI,0.0
KM SINABUNG,VOY_04_2025,9,MANOKWARI,2025-03-03 04:00:00,2.0,BIAK,0.4294221403009033
KM SINABUNG,VOY_04_2025,10,BIAK,2025-03-03 15:00:00,2.0,JAYAPURA,0.2500420126907502
KM SINABUNG,VOY_04_2025,11,JAYAPURA,2025-03-04 14:00:00,6.0,BIAK,0.6863539097200864
KM SINABUNG,VOY_04_2025,12,BIAK,2025-03-05 17:00:00,2.0,MANOKWARI,0.5704495105612407
KM SINABUNG,VOY_04_2025,13,MANOKWARI,2025-03-06 04:00:00,2.0,SORONG,0.6713209028521793
KM SINABUNG,VOY_04_2025,14,SORONG,2025-03-06 20:00:00,2.0,BACAN,0.7911922779171523
KM SINABUNG,VOY_04_2025,15,BACAN,2025-03-07 13:00:00,1.0,TERNATE,0.7332500580990454
KM SINABUNG,VOY_04_2025,16,TERNATE,2025-03-07 20:00:00,2.0,BITUNG,0.4304119764767479
KM SINABUNG,VOY_04_2025,17,BITUNG,2025-03-08 07:00:00,2.0,BANGGAI,0.4094285263224947
KM SINABUNG,VOY_04_2025,18,BANGGAI,2025-03-09 01:00:00,2.0,BAU-BAU,0.4917363308793587
KM SINABUNG,VOY_04_2025,19,BAU-BAU,2025-03-09 20:00:00,2.0,MAKASSAR,0.684337423962152
KM SINABUNG,VOY_04_2025,20,MAKASSAR,2025-03-10 14:00:00,2.0,SURABAYA,0.6382909582546477
KM SINABUNG,VOY_04_2025,21,SURABAYA,2025-03-11 21:00:00,0.0,,0.7711543507509679
KM SINABUNG,VOY_05_2025,1,SURABAYA,2025-03-11 21:00:00,10.0,MAKASSAR,0.6207550715229186
KM SINABUNG,VOY_05_2025,2,MAKASSAR,2025-03-13 12:00:00,3.0,BAU-BAU,0.8893501685427834
KM SINABUNG,VOY_05_2025,3,BAU-BAU,2025-03-14 07:00:00,3.0,BANGGAI,0.8064302581217102
KM SINABUNG,VOY_05_2025,4,BANGGAI,2025-03-15 03:00:00,1.0,BITUNG,0.7052063101231166
KM SINABUNG,VOY_05_2025,5,BITUNG,2025-03-15 20:00:00,4.0,TERNATE,0.6686923546220025
KM SINABUNG,VOY_05_2025,6,TERNATE,2025-03-16 10:00:00,3.0,BACAN,0.7499115803055607
KM SINABUNG,VOY_05_2025,7,BACAN,2025-03-16 20:00:00,1.0,AMBON,0.5720316409798675
KM SINABUNG,VOY_05_2025,8,AMBON,2025-03-17 10:00:00,4.0,SORONG,0.8186701882615467
KM SINABUNG,VOY_05_2025,9,SORONG,2025-03-18 12:00:00,3.0,MANOKWARI,0.5448650179113619
KM SINABUNG,VOY_05_2025,10,MANOKWARI,2025-03-19 05:00:00,2.0,BIAK,0.6313915987791183
KM SINABUNG,VOY_05_2025,11,BIAK,2025-03-19 16:00:00,2.0,JAYAPURA,0.5367574375595481
KM SINABUNG,VOY_05_2025,12,JAYAPURA,2025-03-20 15:00:00,5.0,BIAK,0.29444635970968974
KM SINABUNG,VOY_05_2025,13,BIAK,2025-03-21 17:00:00,2.0,MANOKWARI,0.7391435493478155
KM SINABUNG,VOY_05_2025,14,MANOKWARI,2025-03-22 04:00:00,2.0,SORONG,0.3723842347481355
KM SINABUNG,VOY_05_2025,15,SORONG,2025-03-22 20:00:00,3.0,BACAN,0.40940594428769633
KM SINABUNG,VOY_05_2025,16,BACAN,2025-03-23 14:00:00,1.0,TERNATE,0.356354671245556
KM SINABUNG,VOY_05_2025,17,TERNATE,2025-03-23 21:00:00,2.0,BITUNG,0.9500632100024347
KM SINABUNG,VOY_05_2025,18,BITUNG,2025-03-24 08:00:00,4.0,BANGGAI,0.3660779081319067
KM SINABUNG,VOY_05_2025,19,BANGGAI,2025-03-25 03:00:00,2.0,BAU-BAU,0.9063108860988793
KM SINABUNG,VOY_05_2025,20,BAU-BAU,2025-03-25 21:00:00,2.0,MAKASSAR,0.8039629715276191
KM SINABUNG,VOY_05_2025,21,MAKASSAR,2025-03-26 14:00:00,3.0,BALIKPAPAN,0.5624890709725178
KM SINABUNG,VOY_05_2025,22,BALIKPAPAN,2025-03-27 13:00:00,3.0,SURABAYA,0.7891456076448287
KM SINABUNG,VOY_05_2025,23,SURABAYA,2025-03-28 23:00:00,0.0,,0.15458764746666281
KM TIDAR,VOY_05_2025,1,KIJANG,2025-02-28 05:00:00,4.0,TANJUNG PRIOK,0.5110023090761986
KM TIDAR,VOY_05_2025,2,TANJUNG PRIOK,2025-03-01 21:00:00,6.0,SURABAYA,0.21475635697732692
KM TIDAR,VOY_05_2025,3,SURABAYA,2025-03-03 07:00:00,2.0,MAKASSAR,0.7449686093813639
KM TIDAR,VOY_05_2025,4,MAKASSAR,2025-03-04 15:00:00,3.0,BAU-BAU,0.6971186320335571
KM TIDAR,VOY_05_2025,5,BAU-BAU,2025-03-05 10:00:00,3.0,MAUMERE,0.3052041807688701
KM TIDAR,VOY_05_2025,6,MAUMERE,2025-03-06 03:00:00,2.0,LARANTUKA,0.29936618609698384
KM TIDAR,VOY_05_2025,7,LARANTUKA,2025-03-06 11:00:00,2.0,LEWOLEBA,0.7073388132066833
KM TIDAR,VOY_05_2025,8,LEWOLEBA,2025-03-06 16:00:00,1.0,KUPANG,0.576372572094578
KM TIDAR,VOY_05_2025,9,KUPANG,2025-03-07 01:00:00,3.0,LEWOLEBA,0.5808975804161247
KM TIDAR,VOY_05_2025,10,LEWOLEBA,2025-03-07 13:00:00,1.0,LARANTUKA,0.9470814556864822
KM TIDAR,VOY_05_2025,11,LARANTUKA,2025-03-07 17:00:00,2.0,MAUMERE,0.7851294464297656
KM TIDAR,VOY_05_2025,12,MAUMERE,2025-03-08 01:00:00,2.0,BAU-BAU,0.380744386355849
KM TIDAR,VOY_05_2025,13,BAU-BAU,2025-03-08 16:00:00,3.0,MAKASSAR,0.25193335391286287
KM TIDAR,VOY_05_2025,14,MAKASSAR,2025-03-09 12:00:00,4.0,SURABAYA,0.8940380344396184
KM TIDAR,VOY_05_2025,15,SURABAYA,2025-03-11 00:00:00,3.0,TANJUNG PRIOK,0.2707028182907475
KM TIDAR,VOY_05_2025,16,TANJUNG PRIOK,2025-03-12 09:00:00,3.0,KIJANG,0.3025145505883482
KM TIDAR,VOY_05_2025,17,KIJANG,2025-03-13 22:00:00,0.0,,0.6524291882653194
KM TIDAR,VOY_06_2025,1,KIJANG,2025-03-14 12:00:00,3.0,TANJUNG PRIOK,0.30399501557793157
KM TIDAR,VOY_06_2025,2,TANJUNG PRIOK,2025-03-16 03:00:00,10.0,SURABAYA,0.3189952426293307
KM TIDAR,VOY_06_2025,3,SURABAYA,2025-03-17 18:00:00,2.0,MAKASSAR,0.0
KM TIDAR,VOY_06_2025,4,MAKASSAR,2025-03-19 02:00:00,3.0,BAU-BAU,0.8953837170984648
