Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM SINABUNG,TERNATE,2025-02-14 00:00:00,0.0,2025-02-14 00:00:00.000000000,2025-02-27 23:00:00,2025-02-27 23:00:00,2025-02-28 01:00:00,335.0,0.0
KM BK RAYA,PONTIANAK,2025-02-14 06:00:00,0.2470186283369841,2025-02-14 00:04:17.590511684,2025-02-28 09:00:00,2025-02-28 09:00:00,2025-02-28 11:00:00,339.0,0.0
KM BINAIYA,LABUAN BAJO,2025-02-14 17:00:00,0.582693419687238,2025-02-14 03:00:55.288539022,2025-02-28 05:00:00,2025-02-28 05:00:00,2025-02-28 07:00:00,324.0,0.0
KM SANGIANG,AMBON,2025-02-14 13:00:00,0.3984481224177427,2025-02-14 03:26:14.082223107,2025-02-26 10:00:00,2025-02-28 05:00:00,2025-02-28 16:00:00,328.0,43.0
KM BK SIGUNTANG,MAUMERE,2025-02-14 18:00:00,0.5986346586465003,2025-02-14 03:37:57.965492943,2025-02-27 22:00:00,2025-02-27 22:00:00,2025-02-28 00:00:00,316.0,0.0
KM DOROLONDA,SORONG,2025-02-14 16:00:00,0.4008238567312227,2025-02-14 06:22:48.818778424,2025-02-27 12:00:00,2025-02-27 12:00:00,2025-02-27 15:00:00,308.0,0.0
KM LAMBELU,BALIKPAPAN,2025-02-14 22:00:00,0.6171084049453449,2025-02-14 07:11:21.833812724,2025-02-28 05:00:00,2025-02-28 05:00:00,2025-02-28 07:00:00,319.0,0.0
KM LEUSER,BAU-BAU,2025-02-15 03:00:00,0.762347397582446,2025-02-14 08:42:13.184848876,2025-02-28 08:00:00,2025-02-28 08:00:00,2025-02-28 10:00:00,317.0,0.0
KM WILIS,LABUAN BAJO,2025-02-15 08:00:00,0.9665652911122996,2025-02-14 08:48:08.758847898,2025-02-28 16:00:00,2025-02-28 16:00:00,2025-02-28 17:00:00,320.0,0.0
KM SINABUNG,SORONG,2025-02-15 01:00:00,0.6401963432356081,2025-02-14 09:38:07.035944442,2025-02-28 01:00:00,2025-02-28 01:00:00,2025-02-28 04:00:00,312.0,0.0
KM JETLINER,WANCI,2025-02-15 06:00:00,0.6477038497552824,2025-02-14 14:27:18.387381143,2025-02-26 17:00:00,2025-02-26 17:00:00,2025-02-26 19:00:00,275.0,0.0
KM LABOBAR,BAU-BAU,2025-02-14 18:00:00,0.0826691174715024,2025-02-14 16:00:57.388250463,2025-02-28 19:00:00,2025-02-28 19:00:00,2025-02-28 21:00:00,337.0,0.0
KM LAWIT,KUMAI,2025-02-15 02:00:00,0.4013140845498122,2025-02-14 16:22:06.463094898,2025-02-15 02:00:00,2025-02-15 02:00:00,2025-02-15 04:00:00,0.0,0.0
KM BK SIGUNTANG,LEWOLEBA,2025-02-15 02:00:00,0.171567550521846,2025-02-14 21:52:56.563634914,2025-02-28 00:00:00,2025-02-28 00:00:00,2025-02-28 02:00:00,310.0,0.0
KM BINAIYA,MAKASSAR,2025-02-15 14:00:00,0.5803195885053303,2025-02-15 00:04:20.387553140,2025-02-28 07:00:00,2025-02-28 19:00:00,2025-03-01 00:00:00,317.0,12.0
KM JETLINER,KENDARI,2025-02-15 21:00:00,0.8616435083753173,2025-02-15 00:19:14.000876372,2025-02-26 19:00:00,2025-02-26 19:00:00,2025-02-26 19:00:00,262.0,0.0
KM JETLINER,KENDARI,2025-02-15 21:00:00,0.8597223626131367,2025-02-15 00:21:59.987870226,2025-02-26 19:00:00,2025-02-26 19:00:00,2025-02-27 05:00:00,262.0,0.0
KM SANGIANG,NAMLEA,2025-02-15 11:00:00,0.4207371320336176,2025-02-15 00:54:08.311792295,2025-02-28 16:00:00,2025-02-28 16:00:00,2025-02-28 21:00:00,317.0,0.0
KM PANGRANGO,BANDA,2025-02-15 06:00:00,0.2042867454780094,2025-02-15 01:05:49.625190701,2025-02-28 05:00:00,2025-02-28 05:00:00,2025-03-01 15:00:00,311.0,0.0
KM WILIS,BIMA,2025-02-15 18:00:00,0.685341042043971,2025-02-15 01:33:06.533967402,2025-02-28 17:00:00,2025-02-28 17:00:00,2025-02-28 18:00:00,311.0,0.0
KM LEUSER,WANCI,2025-02-15 13:00:00,0.474192682951743,2025-02-15 01:37:09.752192969,2025-02-28 10:00:00,2025-02-28 10:00:00,2025-02-28 12:00:00,309.0,0.0
KM BK SIGUNTANG,KUPANG,2025-02-15 11:00:00,0.300187771549716,2025-02-15 03:47:43.776538106,2025-02-28 02:00:00,2025-02-28 02:00:00,2025-02-28 08:00:00,303.0,0.0
KM DOROLONDA,BITUNG,2025-02-16 00:00:00,0.7468065980212841,2025-02-15 06:04:35.909930961,2025-02-27 15:00:00,2025-02-27 22:00:00,2025-02-28 00:00:00,286.0,7.0
KM KELUD,BATAM,2025-02-16 04:00:00,0.8808607372142246,2025-02-15 06:51:33.632304693,2025-03-01 19:00:00,2025-03-01 19:00:00,2025-03-02 00:00:00,327.0,0.0
KM DOROLONDA,TERNATE,2025-02-15 14:00:00,0.2300597231496569,2025-02-15 08:28:42.839919869,2025-02-28 00:00:00,2025-02-28 01:00:00,2025-02-28 03:00:00,299.0,1.0
KM LABOBAR,AMBON,2025-02-15 20:00:00,0.4708283591025375,2025-02-15 08:42:00.429773541,2025-02-28 21:00:00,2025-02-28 21:00:00,2025-03-01 00:00:00,313.0,0.0
KM SINABUNG,BIAK,2025-02-16 06:00:00,0.875670073665463,2025-02-15 08:59:02.105635305,2025-02-28 04:00:00,2025-02-28 04:00:00,2025-02-28 06:00:00,286.0,0.0
KM CIREMAI,SORONG,2025-02-15 16:00:00,0.2919691295582826,2025-02-15 08:59:33.867206164,2025-02-27 14:00:00,2025-02-28 04:00:00,2025-02-28 07:00:00,300.0,14.0
KM WILIS,WAIKELO,2025-02-16 06:00:00,0.8483923535980843,2025-02-15 09:38:18.900649126,2025-02-28 18:00:00,2025-02-28 18:00:00,2025-02-28 19:00:00,300.0,0.0
KM EGON,BATULICIN,2025-02-15 16:00:00,0.2119473575774454,2025-02-15 10:54:47.748305308,2025-02-28 03:00:00,2025-02-28 03:00:00,2025-02-28 06:00:00,299.0,0.0
KM BINAIYA,AWERANGE,2025-02-16 01:00:00,0.5789604206878648,2025-02-15 11:06:17.819652568,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 02:00:00,311.0,0.0
KM SIRIMAU,SAUMLAKI,2025-02-15 15:00:00,0.1547828711511886,2025-02-15 11:17:06.759932536,2025-02-27 14:00:00,2025-02-27 14:00:00,2025-02-27 16:00:00,287.0,0.0
KM LAMBELU,PANTOLOAN,2025-02-15 13:00:00,0.0287553560848876,2025-02-15 12:18:35.537234267,2025-02-28 07:00:00,2025-02-28 07:00:00,2025-02-28 09:00:00,306.0,0.0
KM SINABUNG,MANOKWARI,2025-02-15 18:00:00,0.2306872878947586,2025-02-15 12:27:48.618325894,2025-02-28 06:00:00,2025-02-28 06:00:00,2025-02-28 08:00:00,300.0,0.0
KM SIRIMAU,TUAL,2025-02-16 13:00:00,0.8607246272953731,2025-02-15 16:20:33.392201680,2025-02-27 16:00:00,2025-02-27 16:00:00,2025-02-27 22:00:00,267.0,0.0
KM BK SIGUNTANG,MAUMERE,2025-02-16 09:00:00,0.6394159680240888,2025-02-15 17:39:14.460362720,2025-02-28 08:00:00,2025-02-28 08:00:00,2025-02-28 09:00:00,287.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-02-15 21:00:00,0.1209629548187884,2025-02-15 18:05:48.800703657,2025-02-28 18:00:00,2025-03-01 19:00:00,2025-03-02 01:00:00,334.0,25.0
KM BK RAYA,SURABAYA,2025-02-16 05:00:00,0.4322247047804219,2025-02-15 18:37:35.785506972,2025-02-28 11:00:00,2025-02-28 15:00:00,2025-02-28 19:00:00,298.0,4.0
KM WILIS,WAINGAPU,2025-02-16 16:00:00,0.8876473008919428,2025-02-15 18:41:47.273202935,2025-02-28 19:00:00,2025-02-28 19:00:00,2025-02-28 23:00:00,291.0,0.0
KM LEUSER,NAMROLE,2025-02-16 12:00:00,0.5574513287377473,2025-02-15 22:37:16.205197059,2025-02-28 12:00:00,2025-02-28 12:00:00,2025-02-28 14:00:00,288.0,0.0
KM LABOBAR,TUAL,2025-02-16 21:00:00,0.9275482186293232,2025-02-15 22:44:19.833910426,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 03:00:00,291.0,0.0
KM SANGIANG,SANANA,2025-02-16 06:00:00,0.289141424982979,2025-02-15 23:03:38.180881473,2025-02-28 21:00:00,2025-02-28 21:00:00,2025-02-28 23:00:00,303.0,0.0
KM CIREMAI,AMBON,2025-02-16 17:00:00,0.7453843738839314,2025-02-15 23:06:38.790096430,2025-02-28 07:00:00,2025-03-01 00:00:00,2025-03-01 03:00:00,295.0,17.0
KM BK SIGUNTANG,LEWOLEBA,2025-02-16 00:00:00,0.0017810720541112,2025-02-15 23:57:26.115374524,2025-02-28 09:00:00,2025-02-28 09:00:00,2025-02-28 11:00:00,297.0,0.0
KM LAMBELU,NUNUKAN,2025-02-16 20:00:00,0.7868982550016167,2025-02-16 01:06:51.990767860,2025-02-28 09:00:00,2025-02-28 09:00:00,2025-02-28 12:00:00,277.0,0.0
KM LAWIT,SURABAYA,2025-02-16 09:00:00,0.3092344667006916,2025-02-16 01:34:42.142077059,2025-02-16 09:00:00,2025-02-28 19:00:00,2025-03-01 00:00:00,298.0,298.0
KM LAMBELU,TARAKAN,2025-02-16 10:00:00,0.3250769386836015,2025-02-16 02:11:53.352497739,2025-02-28 12:00:00,2025-02-28 12:00:00,2025-02-28 16:00:00,290.0,0.0
KM LABOBAR,BANDA,2025-02-16 07:00:00,0.1846606627533838,2025-02-16 02:34:05.318738109,2025-03-01 03:00:00,2025-03-01 15:00:00,2025-03-01 17:00:00,320.0,12.0
KM BINAIYA,BONTANG,2025-02-17 06:00:00,1.0,2025-02-16 06:00:00.000000000,2025-03-01 02:00:00,2025-03-01 02:00:00,2025-03-01 05:00:00,284.0,0.0
KM WILIS,ENDE,2025-02-17 07:00:00,1.0,2025-02-16 07:00:00.000000000,2025-02-28 23:00:00,2025-02-28 23:00:00,2025-03-01 01:00:00,280.0,0.0
KM GUNUNG DEMPO,TANJUNG PRIOK,2025-02-16 14:00:00,0.2783418221660048,2025-02-16 07:19:11.266564858,2025-02-28 11:00:00,2025-03-02 01:00:00,2025-03-02 14:00:00,323.0,38.0
KM SINABUNG,JAYAPURA,2025-02-17 04:00:00,0.8553839596822803,2025-02-16 07:28:14.825883450,2025-02-28 08:00:00,2025-02-28 08:00:00,2025-02-28 12:00:00,268.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-02-16 12:00:00,0.1782240443142387,2025-02-16 07:43:21.442571249,2025-03-02 00:00:00,2025-03-02 00:00:00,2025-03-02 01:00:00,324.0,0.0
KM EGON,SURABAYA,2025-02-16 20:00:00,0.3209312161366983,2025-02-16 12:17:51.542925789,2025-02-28 06:00:00,2025-03-01 00:00:00,2025-03-01 04:00:00,292.0,18.0
KM SIRIMAU,DOBO,2025-02-17 06:00:00,0.6783790466509865,2025-02-16 13:43:08.050369354,2025-02-27 22:00:00,2025-02-27 22:00:00,2025-02-28 00:00:00,256.0,0.0
KM JETLINER,KENDARI,2025-02-17 11:00:00,0.7988893665925874,2025-02-16 15:49:35.958726401,2025-02-27 05:00:00,2025-02-27 05:00:00,2025-02-27 11:00:00,234.0,0.0
KM SANGIANG,BACAN,2025-02-17 05:00:00,0.4611687699435414,2025-02-16 17:55:55.018276879,2025-02-28 23:00:00,2025-02-28 23:00:00,2025-03-01 01:00:00,282.0,0.0
KM JETLINER,WANCI,2025-02-16 20:00:00,0.083461340679589,2025-02-16 17:59:48.940165284,2025-02-27 11:00:00,2025-02-28 12:00:00,2025-02-28 14:00:00,280.0,25.0
KM DOROLONDA,BALIKPAPAN,2025-02-17 19:00:00,1.0,2025-02-16 19:00:00.000000000,2025-02-28 03:00:00,2025-02-28 07:00:00,2025-02-28 09:00:00,252.0,4.0
KM BK SIGUNTANG,MAKASSAR,2025-02-17 04:00:00,0.3163132429314242,2025-02-16 20:24:30.535810726,2025-02-28 11:00:00,2025-03-01 00:00:00,2025-03-01 06:00:00,284.0,13.0
KM TIDAR,SURABAYA,2025-02-17 08:00:00,0.418450325593964,2025-02-16 21:57:25.891868682,2025-03-02 01:00:00,2025-03-02 01:00:00,2025-03-02 03:00:00,305.0,0.0
KM DOROLONDA,PANTOLOAN,2025-02-17 05:00:00,0.2930053876860448,2025-02-16 21:58:04.334503926,2025-02-28 09:00:00,2025-02-28 09:00:00,2025-02-28 11:00:00,268.0,0.0
KM LEUSER,AMBON,2025-02-17 00:00:00,0.0545993839224128,2025-02-16 22:41:22.613229104,2025-02-28 14:00:00,2025-03-01 03:00:00,2025-03-01 06:00:00,291.0,13.0
KM LABOBAR,KAIMANA,2025-02-17 20:00:00,0.8289047962853242,2025-02-17 00:06:22.625600948,2025-03-01 17:00:00,2025-03-01 17:00:00,2025-03-01 19:00:00,285.0,0.0
KM PANGRANGO,AMBON,2025-02-17 06:00:00,0.203812059813952,2025-02-17 01:06:30.638032074,2025-03-01 15:00:00,2025-03-01 15:00:00,2025-03-02 05:00:00,297.0,0.0
KM WILIS,KUPANG,2025-02-18 01:00:00,0.925054583544926,2025-02-17 02:47:55.283981720,2025-03-01 01:00:00,2025-03-01 01:00:00,2025-03-01 09:00:00,264.0,0.0
KM LABOBAR,DOBO,2025-02-17 08:00:00,0.1850792492520454,2025-02-17 03:33:29.152864624,2025-03-01 19:00:00,2025-03-01 19:00:00,2025-03-01 22:00:00,299.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-02-17 15:00:00,0.4675873486079941,2025-02-17 03:46:40.453080269,2025-03-01 06:00:00,2025-03-01 06:00:00,2025-03-01 10:00:00,279.0,0.0
KM EGON,LEMBAR,2025-02-17 22:00:00,0.7305520419527711,2025-02-17 04:28:00.303575279,2025-03-01 04:00:00,2025-03-01 04:00:00,2025-03-01 07:00:00,270.0,0.0
KM KELUD,BELAWAN,2025-02-17 11:00:00,0.2654047268410391,2025-02-17 04:37:49.031600934,2025-03-02 01:00:00,2025-03-02 01:00:00,2025-03-03 00:00:00,302.0,0.0
KM LAMBELU,BALIKPAPAN,2025-02-18 02:00:00,0.7513673993335854,2025-02-17 07:58:01.856697579,2025-02-28 16:00:00,2025-02-28 16:00:00,2025-02-28 18:00:00,254.0,0.0
KM CIREMAI,BAU-BAU,2025-02-17 21:00:00,0.4682081915098548,2025-02-17 09:45:46.812253547,2025-03-01 03:00:00,2025-03-01 03:00:00,2025-03-01 05:00:00,270.0,0.0
KM BK RAYA,PONTIANAK,2025-02-18 09:00:00,0.9588374311705636,2025-02-17 09:59:16.445946862,2025-02-28 19:00:00,2025-02-28 19:00:00,2025-02-28 21:00:00,250.0,0.0
KM SANGIANG,TERNATE,2025-02-17 19:00:00,0.2898041079678127,2025-02-17 12:02:40.925071580,2025-03-01 01:00:00,2025-03-01 01:00:00,2025-03-01 03:00:00,270.0,0.0
KM PANGRANGO,NAMROLE,2025-02-18 06:00:00,0.7451186353181453,2025-02-17 12:07:01.749908514,2025-03-02 05:00:00,2025-03-02 05:00:00,2025-03-02 07:00:00,287.0,0.0
KM LAWIT,BENOA,2025-02-17 19:00:00,0.1917084955298506,2025-02-17 14:23:56.385986223,2025-03-01 00:00:00,2025-03-01 00:00:00,2025-03-01 05:00:00,269.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-02-18 11:00:00,0.8465956322844985,2025-02-17 14:40:54.137370620,2025-03-01 10:00:00,2025-03-01 10:00:00,2025-03-01 12:00:00,263.0,0.0
KM JETLINER,WANCI,2025-02-18 06:00:00,0.5810050506238844,2025-02-17 16:03:21.163626098,2025-02-28 14:00:00,2025-02-28 14:00:00,2025-02-28 16:00:00,248.0,0.0
KM SIRIMAU,TIMIKA,2025-02-18 03:00:00,0.4521647265608672,2025-02-17 16:08:52.967625141,2025-02-28 00:00:00,2025-02-28 00:00:00,2025-02-28 03:00:00,237.0,0.0
KM SINABUNG,BIAK,2025-02-18 08:00:00,0.6227254077992361,2025-02-17 17:03:16.524766145,2025-02-28 12:00:00,2025-02-28 12:00:00,2025-02-28 14:00:00,244.0,0.0
KM GUNUNG DEMPO,SURABAYA,2025-02-18 04:00:00,0.3150653613607567,2025-02-17 20:26:18.352778432,2025-03-02 14:00:00,2025-03-02 14:00:00,2025-03-02 18:00:00,298.0,0.0
KM SANGIANG,BITUNG,2025-02-18 17:00:00,0.7912829001160343,2025-02-17 22:00:33.157429974,2025-03-01 03:00:00,2025-03-01 03:00:00,2025-03-01 03:00:00,250.0,0.0
KM SIRIMAU,AGATS,2025-02-18 18:00:00,0.8224062634587839,2025-02-17 22:15:44.098837161,2025-02-28 03:00:00,2025-02-28 03:00:00,2025-02-28 05:00:00,225.0,0.0
KM LEUSER,SAUMLAKI,2025-02-18 10:00:00,0.4403074521547143,2025-02-17 23:25:57.436133834,2025-03-01 06:00:00,2025-03-01 06:00:00,2025-03-01 08:00:00,260.0,0.0
KM BINAIYA,PARE-PARE,2025-02-18 12:00:00,0.4771890531208236,2025-02-18 00:32:50.865810360,2025-03-01 05:00:00,2025-03-01 10:00:00,2025-03-01 12:00:00,262.0,5.0
KM CIREMAI,MAKASSAR,2025-02-18 15:00:00,0.5790965800745378,2025-02-18 01:06:06.055481560,2025-03-01 05:00:00,2025-03-01 06:00:00,2025-03-01 09:00:00,255.0,1.0
KM LABOBAR,FAK-FAK,2025-02-18 08:00:00,0.2395862218684831,2025-02-18 02:14:59.750430562,2025-03-01 22:00:00,2025-03-01 22:00:00,2025-03-02 02:00:00,278.0,0.0
KM SANGIANG,BITUNG,2025-02-18 17:00:00,0.6042371005923765,2025-02-18 02:29:53.914508819,2025-03-01 03:00:00,2025-03-01 03:00:00,2025-03-03 02:00:00,250.0,0.0
KM LAMBELU,MAKASSAR,2025-02-19 03:00:00,1.0,2025-02-18 03:00:00.000000000,2025-02-28 18:00:00,2025-03-01 09:00:00,2025-03-01 17:00:00,246.0,15.0
KM JETLINER,KENDARI,2025-02-18 21:00:00,0.7255597935454536,2025-02-18 03:35:11.633837673,2025-02-28 16:00:00,2025-02-28 16:00:00,2025-02-28 18:00:00,235.0,0.0
KM PANGRANGO,AMBON,2025-02-18 18:00:00,0.4817695924001472,2025-02-18 06:26:15.107216626,2025-03-02 07:00:00,2025-03-02 07:00:00,2025-03-02 13:00:00,277.0,0.0
KM TIDAR,MAKASSAR,2025-02-18 18:00:00,0.4797001745101446,2025-02-18 06:29:13.904922326,2025-03-02 03:00:00,2025-03-02 03:00:00,2025-03-02 06:00:00,273.0,0.0
KM LABOBAR,DOBO,2025-02-19 09:00:00,0.9572045791864884,2025-02-18 10:01:37.524358287,2025-03-02 02:00:00,2025-03-02 02:00:00,2025-03-02 04:00:00,257.0,0.0
KM WILIS,KALABAHI,2025-02-19 02:00:00,0.6590353253483248,2025-02-18 10:10:59.347889904,2025-03-01 09:00:00,2025-03-01 09:00:00,2025-03-01 21:00:00,247.0,0.0
KM LABOBAR,KAIMANA,2025-02-18 22:00:00,0.4900906882775482,2025-02-18 10:14:16.164532821,2025-03-02 04:00:00,2025-03-02 04:00:00,2025-03-02 06:00:00,270.0,0.0
KM DOROLONDA,SURABAYA,2025-02-19 02:00:00,0.5791731858820384,2025-02-18 12:05:59.436739792,2025-02-28 11:00:00,2025-03-02 18:00:00,2025-03-02 18:00:00,280.0,55.0
KM SINABUNG,MANOKWARI,2025-02-18 20:00:00,0.2535216464443228,2025-02-18 13:54:55.729747210,2025-02-28 14:00:00,2025-02-28 14:00:00,2025-02-28 16:00:00,234.0,0.0
KM LAWIT,BIMA,2025-02-18 22:00:00,0.3097552202956022,2025-02-18 14:33:57.148966462,2025-03-01 05:00:00,2025-03-01 05:00:00,2025-03-01 07:00:00,247.0,0.0
KM EGON,WAINGAPU,2025-02-19 05:00:00,0.5263172248396732,2025-02-18 16:22:06.191773853,2025-03-01 07:00:00,2025-03-01 07:00:00,2025-03-01 07:00:00,242.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-02-19 08:00:00,0.63762802983168,2025-02-18 16:41:48.938222544,2025-03-03 00:00:00,2025-03-03 00:00:00,2025-03-03 01:00:00,280.0,0.0
KM LAMBELU,PARE-PARE,2025-02-18 20:00:00,0.1193701622646044,2025-02-18 17:08:06.417980337,2025-03-01 17:00:00,2025-03-01 17:00:00,2025-03-01 19:00:00,261.0,0.0
KM BK RAYA,SERASAN,2025-02-19 01:00:00,0.3251361723432441,2025-02-18 17:11:48.234709544,2025-02-28 21:00:00,2025-02-28 21:00:00,2025-02-28 23:00:00,236.0,0.0
KM EGON,WAINGAPU,2025-02-19 05:00:00,0.4365469993758151,2025-02-18 18:31:22.339253928,2025-03-01 07:00:00,2025-03-01 07:00:00,2025-03-01 13:00:00,242.0,0.0
KM LEUSER,TUAL,2025-02-19 07:00:00,0.517455885025032,2025-02-18 18:34:51.811533837,2025-03-01 08:00:00,2025-03-01 08:00:00,2025-03-01 12:00:00,241.0,0.0
KM LAWIT,WAINGAPU,2025-02-19 15:00:00,0.83678470176811,2025-02-18 18:55:01.801767234,2025-03-01 07:00:00,2025-03-01 13:00:00,2025-03-01 16:00:00,238.0,6.0
KM LAMBELU,PARE-PARE,2025-02-19 16:00:00,0.8605580615332448,2025-02-18 19:20:47.783483528,2025-03-01 19:00:00,2025-03-01 19:00:00,2025-03-01 22:00:00,243.0,0.0
KM JETLINER,RAHA,2025-02-19 07:00:00,0.4820647635781609,2025-02-18 19:25:49.604426847,2025-02-28 18:00:00,2025-02-28 18:00:00,2025-02-28 19:00:00,227.0,0.0
KM DOROLONDA,SURABAYA,2025-02-19 02:00:00,0.2591101883586134,2025-02-18 19:46:52.879725815,2025-03-02 18:00:00,2025-03-02 18:00:00,2025-03-03 05:00:00,280.0,0.0
KM TIDAR,BAU-BAU,2025-02-19 14:00:00,0.7354441662173327,2025-02-18 20:20:57.624038823,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 09:00:00,256.0,0.0
KM KELUD,BATAM,2025-02-19 12:00:00,0.6500287267335013,2025-02-18 20:23:57.518010226,2025-03-03 01:00:00,2025-03-03 01:00:00,2025-03-03 04:00:00,277.0,0.0
KM LAMBELU,MAKASSAR,2025-02-19 03:00:00,0.2621314854268363,2025-02-18 20:42:31.839659122,2025-03-01 22:00:00,2025-03-02 06:00:00,2025-03-02 06:00:00,267.0,8.0
KM BK SIGUNTANG,TARAKAN,2025-02-19 13:00:00,0.6432990357729357,2025-02-18 21:33:38.963309220,2025-03-01 12:00:00,2025-03-01 12:00:00,2025-03-01 16:00:00,239.0,0.0
KM BK RAYA,NATUNA,2025-02-19 16:00:00,0.6207920728371773,2025-02-19 01:06:03.564906869,2025-02-28 23:00:00,2025-02-28 23:00:00,2025-03-01 01:00:00,223.0,0.0
KM GUNUNG DEMPO,MAKASSAR,2025-02-19 10:00:00,0.3221421171870969,2025-02-19 02:16:06.921075036,2025-03-02 18:00:00,2025-03-02 18:00:00,2025-03-02 22:00:00,272.0,0.0
KM BINAIYA,BONTANG,2025-02-19 17:00:00,0.4484216827391778,2025-02-19 06:14:16.366611336,2025-03-01 12:00:00,2025-03-01 12:00:00,2025-03-01 16:00:00,235.0,0.0
KM LEUSER,DOBO,2025-02-19 22:00:00,0.6286199037380621,2025-02-19 06:54:47.240317034,2025-03-01 12:00:00,2025-03-02 04:00:00,2025-03-02 06:00:00,246.0,16.0
KM SINABUNG,SORONG,2025-02-19 13:00:00,0.2391426132935762,2025-02-19 07:15:38.078211435,2025-02-28 16:00:00,2025-02-28 16:00:00,2025-02-28 18:00:00,219.0,0.0
KM CIREMAI,SURABAYA,2025-02-19 23:00:00,0.6530244831483276,2025-02-19 07:19:38.684655984,2025-03-01 09:00:00,2025-03-03 05:00:00,2025-03-03 07:00:00,270.0,44.0
KM JETLINER,KENDARI,2025-02-19 16:00:00,0.2692161381134162,2025-02-19 09:32:19.725667001,2025-02-28 19:00:00,2025-02-28 19:00:00,2025-02-28 21:00:00,219.0,0.0
KM LABOBAR,TUAL,2025-02-19 18:00:00,0.3423659920606177,2025-02-19 09:46:59.578285962,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 08:00:00,252.0,0.0
KM BK RAYA,MIDAI,2025-02-19 11:00:00,0.0067375978195179,2025-02-19 10:50:17.871548396,2025-03-01 01:00:00,2025-03-01 01:00:00,2025-03-01 02:00:00,230.0,0.0
KM LABOBAR,BANDA,2025-02-20 09:00:00,0.8318069458841983,2025-02-19 13:02:11.879875605,2025-03-02 08:00:00,2025-03-02 08:00:00,2025-03-02 09:00:00,239.0,0.0
KM PANGRANGO,BANDA,2025-02-19 14:00:00,0.0,2025-02-19 14:00:00.000000000,2025-03-02 13:00:00,2025-03-02 13:00:00,2025-03-02 15:00:00,263.0,0.0
KM JETLINER,WANCI,2025-02-20 07:00:00,0.6941924547487227,2025-02-19 14:20:21.771909712,2025-02-28 21:00:00,2025-02-28 21:00:00,2025-02-28 23:00:00,206.0,0.0
KM BK RAYA,TAREMPA,2025-02-20 05:00:00,0.5911512582250308,2025-02-19 14:48:44.531289357,2025-03-01 02:00:00,2025-03-01 02:00:00,2025-03-01 03:00:00,213.0,0.0
KM LAMBELU,BALIKPAPAN,2025-02-20 11:00:00,0.659224174809059,2025-02-19 19:10:43.031296499,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 08:00:00,235.0,0.0
KM LABOBAR,AMBON,2025-02-20 18:00:00,0.908384946710373,2025-02-19 20:11:55.540604224,2025-03-02 09:00:00,2025-03-02 13:00:00,2025-03-02 15:00:00,235.0,4.0
KM TIDAR,MAUMERE,2025-02-20 07:00:00,0.4489909987263479,2025-02-19 20:13:27.177710045,2025-03-02 09:00:00,2025-03-02 09:00:00,2025-03-02 11:00:00,242.0,0.0
KM LAWIT,ENDE,2025-02-20 04:00:00,0.2946042814391439,2025-02-19 20:55:46.190083660,2025-03-01 16:00:00,2025-03-01 16:00:00,2025-03-01 18:00:00,228.0,0.0
KM SINABUNG,BACAN,2025-02-20 07:00:00,0.4046936670682303,2025-02-19 21:17:14.467165304,2025-02-28 18:00:00,2025-03-01 01:00:00,2025-03-01 02:00:00,210.0,7.0
KM TIDAR,LARANTUKA,2025-02-20 15:00:00,0.7353779664042506,2025-02-19 21:21:03.343702673,2025-03-02 11:00:00,2025-03-02 11:00:00,2025-03-02 13:00:00,236.0,0.0
KM BK SIGUNTANG,NUNUKAN,2025-02-19 23:00:00,0.0615448456660209,2025-02-19 21:31:22.525334454,2025-03-01 16:00:00,2025-03-01 16:00:00,2025-03-01 18:00:00,233.0,0.0
KM EGON,LEMBAR,2025-02-20 13:00:00,0.5037943815769849,2025-02-20 00:54:32.165431748,2025-03-01 13:00:00,2025-03-01 13:00:00,2025-03-01 16:00:00,216.0,0.0
KM KELUD,TANJUNG PRIOK,2025-02-20 21:00:00,0.8254431813460781,2025-02-20 01:11:21.709131699,2025-03-03 04:00:00,2025-03-03 04:00:00,2025-03-04 03:00:00,247.0,0.0
KM BK RAYA,LETUNG,2025-02-20 10:00:00,0.3316936803110358,2025-02-20 02:02:21.666021126,2025-03-01 03:00:00,2025-03-01 03:00:00,2025-03-01 04:00:00,209.0,0.0
KM KELUD,TANJUNG PRIOK,2025-02-20 21:00:00,0.7341206599504011,2025-02-20 03:22:51.974980284,2025-03-04 03:00:00,2025-03-04 03:00:00,2025-03-04 03:00:00,270.0,0.0
KM JETLINER,KENDARI,2025-02-20 22:00:00,0.687463707286428,2025-02-20 05:30:03.135690454,2025-02-28 23:00:00,2025-02-28 23:00:00,2025-03-01 18:00:00,193.0,0.0
